"","Artikeln.Nr.","Link","Erscheinungsjahr","Erscheinungsnr.","Medium","Titel","Autor","Abschnitt.Nr.","Zeitbezug","Land","Region","Thematische.Bewertung","Bewertung","X","X.1","X.2"
"261",24,"http://www.zeit.de/2006/44/Die_superreichen_Bettler/komplettansicht?print=true",2006,44,"Zeit","Die superreichen Bettler","Klaus-Peter Schmid",1,"Gegenwart","Deutschland","Berlin, Berlin, Bremen, Bremen","hoch Schulden-?ffentlich-Absolut-Pro-Kopf",-3,"","",""
"262",24,"http://www.zeit.de/2006/44/Die_superreichen_Bettler/komplettansicht?print=true",2006,44,"Zeit","Die superreichen Bettler","Klaus-Peter Schmid",2,"Gegenwart","Deutschland","Berlin, Berlin","riesig Verm?gen-?ffentlich-Unternehmen-Tochterbetriebe",3,"","",""
"263",24,"http://www.zeit.de/2006/44/Die_superreichen_Bettler/komplettansicht?print=true",2006,44,"Zeit","Die superreichen Bettler","Klaus-Peter Schmid",3,"Gegenwart","Deutschland","Berlin, Berlin","solide Unternehmen-Besitz-Stadt-Stadtreinigung-Klassenlotterie-Vivantes-Wohnungsbesitz-Grundbesitz",3,"","",""
"264",24,"http://www.zeit.de/2006/44/Die_superreichen_Bettler/komplettansicht?print=true",2006,44,"Zeit","Die superreichen Bettler","Klaus-Peter Schmid",4,"Vergangenheit, Gegenwart, Zukunft","Deutschland","Berlin, Berlin","hoch Alimentierung-Bund-L?nder, Bundesverfassungsgericht-Senat-Anspruchslos-Finanzhilfe",1,"","",""
"265",24,"http://www.zeit.de/2006/44/Die_superreichen_Bettler/komplettansicht?print=true",2006,44,"Zeit","Die superreichen Bettler","Klaus-Peter Schmid",5,"Gegenwart, Zukunft","Deutschland","Berlin, Berlin","hoch Zinslast, steigend Grundsteuer-Grunderwerbsteuer-Falsch, notwendig Haushaltskonsolidierung",-2,"","",""
"266",24,"http://www.zeit.de/2006/44/Die_superreichen_Bettler/komplettansicht?print=true",2006,44,"Zeit","Die superreichen Bettler","Klaus-Peter Schmid",6,"Gegenwart, Zukunft","Deutschland","Berlin, Berlin","Åppig Verm?gen-Hauptstadt, hoch Potentielle-Einnahmen-Verkauf-Wohnungsbaugesellschaften-Thilo-Sarrazin, hoch Wohnungsverm?gen-Stadt, niedrig Mietniveau",1,"","",""
"267",24,"http://www.zeit.de/2006/44/Die_superreichen_Bettler/komplettansicht?print=true",2006,44,"Zeit","Die superreichen Bettler","Klaus-Peter Schmid",7,"Vergangenheit, Gegenwart","Deutschland","Berlin, Berlin","historisch GrÅnde-Sozialer-Wohnungsbau, unplausibel Kommunales-Engagement-Wohnungsmarkt",0,"","",""
"268",24,"http://www.zeit.de/2006/44/Die_superreichen_Bettler/komplettansicht?print=true",2006,44,"Zeit","Die superreichen Bettler","Klaus-Peter Schmid",8,"Vergangenheit, Gegenwart","Deutschland","Berlin, Berlin, Dresden, Sachsen","hoch Potential-Haushaltssanierung-Verkauf-Wohnungsbaugesellschaften-Dresden",2,"","",""
"269",24,"http://www.zeit.de/2006/44/Die_superreichen_Bettler/komplettansicht?print=true",2006,44,"Zeit","Die superreichen Bettler","Klaus-Peter Schmid",9,"Gegenwart","Deutschland","Berlin, Berlin","hoch Einkommen-K?mmerer-Verkauf-Wohnungsbaugesellschaften",1,"","",""
"270",24,"http://www.zeit.de/2006/44/Die_superreichen_Bettler/komplettansicht?print=true",2006,44,"Zeit","Die superreichen Bettler","Klaus-Peter Schmid",10,"Gegenwart","Deutschland","Berlin, Berlin","hoch Potential-Privatisierungen-Grundbesitz-Liegenschaftsfonds-LandgÅter",2,"","",""
"271",24,"http://www.zeit.de/2006/44/Die_superreichen_Bettler/komplettansicht?print=true",2006,44,"Zeit","Die superreichen Bettler","Klaus-Peter Schmid",11,"Gegenwart","Deutschland","Berlin, Berlin","Nepotismus-Teilfaktor-Kritik-Privatisierungen-Parteifreunde, solide Daseinsvorsorge-BÅrger-Nahverkehr-MÅllentsorgung-Argument, Privatisierung-Kosten-Potentiell",0,"","",""
"272",24,"http://www.zeit.de/2006/44/Die_superreichen_Bettler/komplettansicht?print=true",2006,44,"Zeit","Die superreichen Bettler","Klaus-Peter Schmid",12,"Vergangenheit, Gegenwart","Deutschland","Berlin, Berlin","sinnvoll Privatisierungen-Gute-Erfahrungen-Verkauf-Unternehmensbeteiligungen-Gas-Wasser-Strom",1,"","",""
"273",24,"http://www.zeit.de/2006/44/Die_superreichen_Bettler/komplettansicht?print=true",2006,44,"Zeit","Die superreichen Bettler","Klaus-Peter Schmid",13,"Gegenwart","Deutschland","Berlin, Berlin","steigend Privatisierungen-Sarrazin, fallend Privatisierungen-Wowereit-Sparkurs",0,"","",""
"274",24,"http://www.zeit.de/2006/44/Die_superreichen_Bettler/komplettansicht?print=true",2006,44,"Zeit","Die superreichen Bettler","Klaus-Peter Schmid",14,"Gegenwart, Zukunft","Deutschland","Berlin, Berlin","anwachsend Schulden-Zinslast, drohend Haushaltsnotlage-Katastrophe-Schulden-Zinslast",-2,"","",""
"275",25,"http://www.zeit.de/2006/45/Handel_Enttaeuscht/komplettansicht?print=true",2006,45,"Zeit","Handel: Entt?uscht","",1,"Vergangenheit","Deutschland","","sinkend Umsatz-Einzelhandel-Einzelhandelsumsatz, besser-steigend Verkauf-Einrichtungsgegenst?nde-Haushaltsbedarf-Baubedarf-Kosmetik-Medizin, niedrig-fallend Umsatz-Versandhandel",-2,"sinkend=""gesunken""","",""
"276",25,"http://www.zeit.de/2006/45/Handel_Enttaeuscht/komplettansicht?print=true",2006,45,"Zeit","Handel: Entt?uscht","",2,"Gegenwart","Deutschland","","Widerspruch-Umsatzzahlen-Umfragewerte-Wetter",0,"","",""
"277",26,"http://www.zeit.de/online/2006/47/Merkel-Rede/komplettansicht?print=true",2006,47,"Zeit online","Merkel mit sich zufrieden","",1,"Vergangenheit, Gegenwart","Deutschland","","wachsend-steigend Wirtschaftswachstum-Merkel, steigend Steuereinnahmen-Merkel",3,"","",""
"278",26,"http://www.zeit.de/online/2006/47/Merkel-Rede/komplettansicht?print=true",2006,47,"Zeit online","Merkel mit sich zufrieden","",2,"Vergangenheit, Zukunft","Deutschland","","entscheidend Weichenstellungen-F?deralismusreform-Rentenpolitik-Gesundheitspolitik-UN-Friedensmission-Merkel",2,"","",""
"279",26,"http://www.zeit.de/online/2006/47/Merkel-Rede/komplettansicht?print=true",2006,47,"Zeit online","Merkel mit sich zufrieden","",3,"Vergangenheit, Gegenwart, Zukunft","Deutschland","","wegweisend-unabdingbar Weichenstellung-Merkel-CDU-Parteitag, sozialer Ausrichtung-Politik-Hartz-Reformen-RÅttgers",1,"","",""
"280",26,"http://www.zeit.de/online/2006/47/Merkel-Rede/komplettansicht?print=true",2006,47,"Zeit online","Merkel mit sich zufrieden","",4,"Vergangenheit, Gegenwart","Deutschland","","Kritik-Opposition-FDP-Wirtschaftszahlen-Resultat-Unabh?ngig, positiv Zwischenbilanz-Schwarz-Rot-Gro†e-Koalition-Struck-Kauder",-1,"","",""
"281",26,"http://www.zeit.de/online/2006/47/Merkel-Rede/komplettansicht?print=true",2006,47,"Zeit online","Merkel mit sich zufrieden","",5,"Gegenwart","Deutschland","","Regierungskritik-Westerwelle-Merkel-Realit?tsverlust-Sch?nf?rberei",-2,"","",""
"282",26,"http://www.zeit.de/online/2006/47/Merkel-Rede/komplettansicht?print=true",2006,47,"Zeit online","Merkel mit sich zufrieden","",6,"Vergangenheit, Gegenwart","Deutschland","","Regierungskritik-KÅnast-Wirtschaft-Resultat-Vorg?ngerregierung-Schr?der",-1,"","",""
"283",26,"http://www.zeit.de/online/2006/47/Merkel-Rede/komplettansicht?print=true",2006,47,"Zeit online","Merkel mit sich zufrieden","",7,"Vergangenheit, Gegenwart","Deutschland","","Regierungskritik-KÅnast-Neuverschuldung-Abbau, Regierungskritik-Linke-Neue-Bundesl?nder",-2,"","",""
"284",27,"http://www.zeit.de/2006/48/Willkommen_in_Deutschland_/komplettansicht?print=true",2006,48,"Zeit","Willkommen in Deutschland?","Klaus-Peter Schmid",1,"-","-","-","-",0,"","",""
"285",28,"http://www.zeit.de/2006/49/Thyssen-Kasten-Auto/komplettansicht?print=true",2006,49,"Zeit","Brandstellen","Jutta Hoffritz",1,"Vergangenheit, Gegenwart","Deutschland","","gering-negativ Margen-Autobereich-ThyssenKrupp, hoch Konkurrenz-Autozulieferer-Siemens-Bosch-Thyssen-Krupp",-2,"","",""
"286",28,"http://www.zeit.de/2006/49/Thyssen-Kasten-Auto/komplettansicht?print=true",2006,49,"Zeit","Brandstellen","Jutta Hoffritz",2,"Vergangenheit, Gegenwart","Deutschland, USA, Asien, Kanada","","ThyssenKrupp-Autozulieferer-General-Motors-Ford-Chrysler, hoch ?lpreise-Amerika-Konkurrenz-Asien, Verkauf-ThyssenKrupp-Autosparte-USA-Kanada",-1,"","",""
"287",28,"http://www.zeit.de/2006/49/Thyssen-Kasten-Auto/komplettansicht?print=true",2006,49,"Zeit","Brandstellen","Jutta Hoffritz",3,"Gegenwart","Deutschland","DÅsseldorf, Nordrhein-Westfalen, Bremen, Bremen, Heilbronn, Baden-WÅrttemberg","schlecht-verzweifelt Auftragslage-Autosparte",-3,"","",""
"288",28,"http://www.zeit.de/2006/49/Thyssen-Kasten-Auto/komplettansicht?print=true",2006,49,"Zeit","Brandstellen","Jutta Hoffritz",4,"Vergangenheit, Gegenwart","Deutschland","","hoch Entlassungen-Drauz-Nothelfer-ThyssenKrupp-Teilschlie†ungen-Verkauf",-3,"","",""
"289",29,"http://www.zeit.de/2006/50/Holzpreis/komplettansicht?print=true",2006,50,"Zeit","Kein Plus mit Pellets","Marcus Franken",1,"Vergangenheit, Gegenwart","Deutschland","","hoch Holzpelletpreise",-2,"","",""
"290",29,"http://www.zeit.de/2006/50/Holzpreis/komplettansicht?print=true",2006,50,"Zeit","Kein Plus mit Pellets","Marcus Franken",2,"Vergangenheit","Deutschland","","niedrig Holzpelletpreise, hoch ?lpreise, hoch Anschaffungskosten-Holzkessel-Holzpellets",-1,"","",""
"291",29,"http://www.zeit.de/2006/50/Holzpreis/komplettansicht?print=true",2006,50,"Zeit","Kein Plus mit Pellets","Marcus Franken",3,"Gegenwart","Deutschland","","hoch-steigend Holzpelletpreise",-2,"","",""
"292",29,"http://www.zeit.de/2006/50/Holzpreis/komplettansicht?print=true",2006,50,"Zeit","Kein Plus mit Pellets","Marcus Franken",4,"Gegenwart","Deutschland","","niedrig Rendite-Solarstrom, hoch Preise-Solarstromanlagen",-2,"","",""
"293",29,"http://www.zeit.de/2006/50/Holzpreis/komplettansicht?print=true",2006,50,"Zeit","Kein Plus mit Pellets","Marcus Franken",5,"Vergangenheit","Deutschland, Japan, USA","Bayern","hoch Renditen-Solarstrom, hoch Verkauf-Installation-Solaranlagen-Bayern",1,"","",""
"294",29,"http://www.zeit.de/2006/50/Holzpreis/komplettansicht?print=true",2006,50,"Zeit","Kein Plus mit Pellets","Marcus Franken",6,"Gegenwart","Deutschland","","hoch Umsatzrendite-Siliziumhersteller-Zellfabrikanten, steigend Preise-Solarzelleninstallation-Solaranlagen, fallend Installationen-Solaranlagen",-2,"","",""
"295",29,"http://www.zeit.de/2006/50/Holzpreis/komplettansicht?print=true",2006,50,"Zeit","Kein Plus mit Pellets","Marcus Franken",7,"Gegenwart, Zukunft","Deutschland","","hoch Holzpreis, unrentabel-teuer Palletheizung, steigend Gaspreis-?lpreis",0,"","",""
"296",29,"http://www.zeit.de/2006/50/Holzpreis/komplettansicht?print=true",2006,50,"Zeit","Kein Plus mit Pellets","Marcus Franken",8,"Gegenwart, Zukunft","Deutschland","","Spekulation-Holzpreis, fallend Holzpreis-Zukunft, steigend-zulegend Pelletproduktion, fallend Preis-Holzpellets-Hoffnung-DEPV",1,"DEPV=""Deutscher Energie-Pellet-Verband""","",""
"297",29,"http://www.zeit.de/2006/50/Holzpreis/komplettansicht?print=true",2006,50,"Zeit","Kein Plus mit Pellets","Marcus Franken",9,"Vergangenheit, Gegenwart","Deutschland","","hoch-steigend Nachfrage-Holzprodukte-S?gereste-Bauindustrie-Spanplattenhersteller-Papierindustrie-Holzpelletindustrie, steigend Palletpreise-Euwid",-1,"","",""
"298",29,"http://www.zeit.de/2006/50/Holzpreis/komplettansicht?print=true",2006,50,"Zeit","Kein Plus mit Pellets","Marcus Franken",10,"Gegenwart, Zukunft","Deutschland","","fallend Preise-Solarzellen, ungewiss Rendite-Holzpelletheizung",-1,"","",""
"299",30,"http://www.zeit.de/2006/52/Tannenbaumbusiness/komplettansicht?print=true",2006,52,"Zeit","Es grÅnt so grÅn","Justus Bender",1,"Gegenwart, Zukunft","Deutschland","","steigend Anzahl-Single-Einpersonenhaushalte, steigend-hoch Weihnachtsb?ume-Verkauf-Trend-Zweitbaum",2,"","",""
"300",30,"http://www.zeit.de/2006/52/Tannenbaumbusiness/komplettansicht?print=true",2006,52,"Zeit","Es grÅnt so grÅn","Justus Bender",2,"Vergangenheit, Gegenwart","Deutschland","","steigend RÅcklauf-Tradition-Familiengemeinschaft-68er",1,"","",""
"301",30,"http://www.zeit.de/2006/52/Tannenbaumbusiness/komplettansicht?print=true",2006,52,"Zeit","Es grÅnt so grÅn","Justus Bender",3,"Vergangenheit, Gegenwart","Deutschland","","steigend RÅckbesinnung-Familienwerte-Weihnachtsbaum, hoch Wunsch-Stabile-Zugeh?rigkeitskategorien-Globalisierung",1,"","",""
"302",30,"http://www.zeit.de/2006/52/Tannenbaumbusiness/komplettansicht?print=true",2006,52,"Zeit","Es grÅnt so grÅn","Justus Bender",4,"Vergangenheit","Deutschland","","Geschichte-Tannenbaum-Weihnachten",2,"","",""
"303",30,"http://www.zeit.de/2006/52/Tannenbaumbusiness/komplettansicht?print=true",2006,52,"Zeit","Es grÅnt so grÅn","Justus Bender",5,"Gegenwart","Deutschland","","Weihnachtslied-O-Tannenbaum",0,"Irrelevant","",""
"304",30,"http://www.zeit.de/2006/52/Tannenbaumbusiness/komplettansicht?print=true",2006,52,"Zeit","Es grÅnt so grÅn","Justus Bender",6,"Gegenwart","Deutschland","","steigend Weihnachtsbaumverk?ufe-Deutschland",3,"Kommentar: USA wird im Absatz erw?hnt aber in einem v?llig irrelevantem Zusammenhang. Trotzdem nennen?","",""
"305",31,"http://www.zeit.de/2008/52/01-Kapitalismus/komplettansicht?print=true",2008,52,"Zeit","So viel Geld muss sein","Uwe Jean Heuser",1,"Gegenwart","Deutschland","","Merkel-Gro†e-Koalition-Arbeitskreise-Gipfeltreffen-Tarifpartner-Spitzenforscher-Banker",-1,"","",""
"306",31,"http://www.zeit.de/2008/52/01-Kapitalismus/komplettansicht?print=true",2008,52,"Zeit","So viel Geld muss sein","Uwe Jean Heuser",2,"Gegenwart, Zukunft","Deutschland","","hoch Rezensionsgefahr, bedroht Wohlstand-Jobs-BÅrger, unzul?nglich KÅndigungsschutz",-2,"","",""
"307",31,"http://www.zeit.de/2008/52/01-Kapitalismus/komplettansicht?print=true",2008,52,"Zeit","So viel Geld muss sein","Uwe Jean Heuser",3,"Gegenwart, Zukunft","Deutschland","","hoch Unsicherheit-BÅrger, unwissend-versagt ?konomen-Rechenmodelle-Prognosen",-2,"","",""
"308",31,"http://www.zeit.de/2008/52/01-Kapitalismus/komplettansicht?print=true",2008,52,"Zeit","So viel Geld muss sein","Uwe Jean Heuser",4,"Vergangenheit, Gegenwart","Deutschland, Welt","","unwissend ?konomen-Finanzkrise, schnell-entwickelnd Finanzkrise-Global",-3,"","",""
"309",31,"http://www.zeit.de/2008/52/01-Kapitalismus/komplettansicht?print=true",2008,52,"Zeit","So viel Geld muss sein","Uwe Jean Heuser",5,"Vergangenheit, Gegenwart","USA, Welt","","anhaltend Bankenkrise, zuspitzend Entwicklung-Finanzkrise, Rettungspaket-USA-Einleihenk?ufe-Einlagen-Garantien-Henry-Paulson, steigend Immobilienpapierk?ufe-Anlagenk?ufe-FED, fallend-sinkend Zinsen-FED",-3,"","",""
"310",31,"http://www.zeit.de/2008/52/01-Kapitalismus/komplettansicht?print=true",2008,52,"Zeit","So viel Geld muss sein","Uwe Jean Heuser",6,"Gegenwart, Zukunft","Deutschland","","anhaltend-ausbleibend Interbank-Kredite-Rettungspaket-Bundesregierung, fallend Absatz-Unternehmen, steigend Kreditunf?higkeit-Unternehmen-Absatzmangel, steigend Zahlungsausf?lle-Banken, verst?rkt-steigend Finanzkrach-Abschwung-Realwirtschaft",-3,"","",""
"311",31,"http://www.zeit.de/2008/52/01-Kapitalismus/komplettansicht?print=true",2008,52,"Zeit","So viel Geld muss sein","Uwe Jean Heuser",7,"Gegenwart","Deutschland, Welt","","hoch ExportÅberschuss-KapitalÅberschuss, hoch Furcht-BÅrger-Staatsschulden-Inflation, bedrohlich Abschwung-Global-Gefahr-Exportweltmeister",-1,"","",""
"312",31,"http://www.zeit.de/2008/52/01-Kapitalismus/komplettansicht?print=true",2008,52,"Zeit","So viel Geld muss sein","Uwe Jean Heuser",8,"Gegenwart, Zukunft","Deutschland","","schrumpft-fallend Wirtschaft-Prognose, steigend Schulden-Investitionsprogramm, Investitionen-Nachhaltig-Bildung-Umweltschutz-Infrastruktur, Abkopplung-Einkommenssteuer-Inflation",1,"","",""
"313",31,"http://www.zeit.de/2008/52/01-Kapitalismus/komplettansicht?print=true",2008,52,"Zeit","So viel Geld muss sein","Uwe Jean Heuser",9,"Vergangenheit, Gegenwart, Zukunft","Deutschland, USA","","handlungsunf?hig Obama-Investitionsprogramm, unglaubwÅrdig Bundesregierung-Ausgabenprogramm",-3,"","",""
"314",31,"http://www.zeit.de/2008/52/01-Kapitalismus/komplettansicht?print=true",2008,52,"Zeit","So viel Geld muss sein","Uwe Jean Heuser",10,"Gegenwart, Zukunft","Deutschland","","entscheidungsschwach Merkel-Konjunkturprogramm",0,"","",""
"315",32,"http://www.zeit.de/2009/02/Sparer/komplettansicht?print=true",2009,2,"Zeit","Lob des Langweilers","Arne Storn",1,"Vergangenheit, Gegenwart","Deutschland","","umworben Sparer",2,"","",""
"316",32,"http://www.zeit.de/2009/02/Sparer/komplettansicht?print=true",2009,2,"Zeit","Lob des Langweilers","Arne Storn",2,"Vergangenheit, Gegenwart","Deutschland","","naiv Sparer-Verh?hnt-Vergangenheit, attraktiv Sparer-Gegenwart-Finanzkrise",1,"","",""
"317",32,"http://www.zeit.de/2009/02/Sparer/komplettansicht?print=true",2009,2,"Zeit","Lob des Langweilers","Arne Storn",3,"Vergangenheit","USA, Gro†britannien, Deutschland, Welt","","hoch Verstaatlichungen-Banken, Weltfinanzsystem-Zusammenbruch-Kreditnotstand-Vertrauensverlust, hoch Gefahr-Bank-Runs",-3,"","",""
"318",32,"http://www.zeit.de/2009/02/Sparer/komplettansicht?print=true",2009,2,"Zeit","Lob des Langweilers","Arne Storn",4,"Vergangenheit, Gegenwart","Deutschland","","gelassen Sparer, gleichbleibend-steigend Privatanlagen-Sparer-Finanzkrise, hoch Umschichtung-Aktienfonds-Immobilienfonds-Sparanlagen",3,"","",""
"319",32,"http://www.zeit.de/2009/02/Sparer/komplettansicht?print=true",2009,2,"Zeit","Lob des Langweilers","Arne Storn",5,"Vergangenheit, Gegenwart","Deutschland, USA","","steigend Notwendigkeit-Altersvorsorge, steigend Privateinlagen-Sparer, hoch Angst-Unsicherheit-Abschwung, hoch Einlagen-Bankkonten-Versicherung, niedrig Wertpapiereinlagen, hoch Sparquote, niedrig Sparquote-USA",3,"","",""
"320",32,"http://www.zeit.de/2009/02/Sparer/komplettansicht?print=true",2009,2,"Zeit","Lob des Langweilers","Arne Storn",6,"Gegenwart","Deutschland","","Binnennachfrage-Wichtig-?konomen, niedrig Inflation, gut TarifabschlÅsse, steigend Sparanlagen-Konsum",2,"","",""
"321",32,"http://www.zeit.de/2009/02/Sparer/komplettansicht?print=true",2009,2,"Zeit","Lob des Langweilers","Arne Storn",7,"Gegenwart, Zukunft","Deutschland","","fallend-zurÅckgehend Aktion?re-Anzahl",0,"","",""
"322",32,"http://www.zeit.de/2009/02/Sparer/komplettansicht?print=true",2009,2,"Zeit","Lob des Langweilers","Arne Storn",8,"Gegenwart","Deutschland","","verantwortungsbewusst Deutsche-Risikoscheu",2,"","",""
"323",32,"http://www.zeit.de/2009/02/Sparer/komplettansicht?print=true",2009,2,"Zeit","Lob des Langweilers","Arne Storn",9,"Gegenwart","Deutschland","","konservativ Verm?gensverwaltung-Deutsche",2,"","",""
"324",32,"http://www.zeit.de/2009/02/Sparer/komplettansicht?print=true",2009,2,"Zeit","Lob des Langweilers","Arne Storn",10,"Gegenwart, Zukunft","Deutschland","","irrational Verm?gensverwaltung-Sparbuch-Sparanlagen-Fehldende-Wertsteigerung-Altersvorsorge",-1,"","",""
"325",32,"http://www.zeit.de/2009/02/Sparer/komplettansicht?print=true",2009,2,"Zeit","Lob des Langweilers","Arne Storn",11,"Gegenwart, Zukunft","Deutschland","","verl?sslich-gleichbleibend Sparer",2,"","",""
"326",33,"http://www.zeit.de/2009/04/Zeitgeist-4/komplettansicht?print=true",2009,4,"Zeit","Mauern in der Mitte","Josef Joffe",1,"Vergangenheit, Gegenwart","Deutschland","","notwendig Konjunkturpaket-Merkel-SteinbrÅck-Marktpsychologie",1,"","",""
"327",33,"http://www.zeit.de/2009/04/Zeitgeist-4/komplettansicht?print=true",2009,4,"Zeit","Mauern in der Mitte","Josef Joffe",2,"Vergangenheit, Gegenwart","Israel, Welt","","Fallstudie-Fu†ball-Elfmeterschie†en-Mitte-Stehen",-1,"","",""
"328",33,"http://www.zeit.de/2009/04/Zeitgeist-4/komplettansicht?print=true",2009,4,"Zeit","Mauern in der Mitte","Josef Joffe",3,"Vergangenheit, Gegenwart","Israel, Welt","","Fallstudie-Fu†ball-Elfmeterschie†en-Mitte-Stehen",0,"","",""
"329",33,"http://www.zeit.de/2009/04/Zeitgeist-4/komplettansicht?print=true",2009,4,"Zeit","Mauern in der Mitte","Josef Joffe",4,"Vergangenheit, Gegenwart","Deutschland, USA","","Merkel-Mitte-Politik, Bill-Clinton-Mitte-Triangulation",1,"","",""
"330",33,"http://www.zeit.de/2009/04/Zeitgeist-4/komplettansicht?print=true",2009,4,"Zeit","Mauern in der Mitte","Josef Joffe",5,"Gegenwart, Zukunft","Deutschland, USA","","niedrig Konjunkturspritze-Konjunkturprogramm-Merkel-Gro†e-Koalition-Bundesregierung, hoch Konjunkturprogramm-Obama, hoch Defizit-USA-Obama-Konjunkturprogramm",-1,"","",""
"331",33,"http://www.zeit.de/2009/04/Zeitgeist-4/komplettansicht?print=true",2009,4,"Zeit","Mauern in der Mitte","Josef Joffe",6,"Gegenwart","USA","","einflusslos-unwirksam Finanzspritzen-Rezession-Christina-Roma-USA, unsicher ?konomen-Rat-Politiker",-1,"","",""
"332",33,"http://www.zeit.de/2009/04/Zeitgeist-4/komplettansicht?print=true",2009,4,"Zeit","Mauern in der Mitte","Josef Joffe",7,"Gegenwart","Deutschland","","eingeknickt Merkel-SteinbrÅck-Konjunkturpaket",-2,"","",""
"333",34,"http://www.zeit.de/2009/07/Argument-Davos/komplettansicht?print=true",2009,7,"Zeit","Die Lehre von Davos","Uwe Jean Heuser",1,"Gegenwart","Deutschland, Schweiz","","World-Economic-Forum-Wirtschaftskrise",0,"","",""
