Title;Abschnitt;Text;Link
Energie: Strom aus der Welle | ZEIT ONLINE;2;Sinnigerweise haben die Schöpfer ihr Werk Pelamis getauft, für griechisch: Seeschlange. Hinter deren futuristischem Äußeren verbirgt sich ein komplexes High-Tech-Innenleben. Der schwimmende Energiekonverter leitet den durch die horizontale und vertikale Wellenbewegung erzeugten Strom über ein Kabel am Meeresboden an eine Station an Land.;http://www.zeit.de/2006/22/E-Wellenenergie_xml/komplettansicht?print=true
Energie: Strom aus der Welle | ZEIT ONLINE;3;Technisch basiert das schwimmende Kraftwerk auf einfachen physikalischen Prinzipien: Es nutzt die Dynamik der Wellen und passt sich flexibel den unterschiedlichen Bewegungsmustern an. Hydraulische Generatoren wandeln die Bewegungsenergie, die in den Wellen steckt, in elektrische Energie um. Pelamis gilt in Expertenkreisen als eines der aussichtsreichsten Projekte, Meereswellen in Strom umzuwandeln.;http://www.zeit.de/2006/22/E-Wellenenergie_xml/komplettansicht?print=true
Energie: Strom aus der Welle | ZEIT ONLINE;4;Eine verrückte Idee? Mitnichten, sagt Kai Uwe Graw, Professor für Grund- und Wasserbau an der Universität Leipzig. Er sieht sogar Chancen für deutsche Standorte, etwa für kleinere Bojensysteme in der Ost- oder Nordsee. Für mehr bleibe wegen der wenigen schifffahrtsfreien Bereiche in den deutschen Küstengewässern allerdings kaum Platz. Der hiesige Stromversorger EnBW verkündete bereits, an einem »geeigneten Standort« das erste deutsche Meeresenergiekraftwerk bauen zu wollen.;http://www.zeit.de/2006/22/E-Wellenenergie_xml/komplettansicht?print=true
Energie: Strom aus der Welle | ZEIT ONLINE;5;Im hohen Norden, auf den schottischen Orkneyinseln, laufen die Vorbereitungen für die Zukunft ohne Öl, Gas und Atom schon auf Hochtouren. Das im vergangenen Jahr gegründete European Marine Energy Centre (EMEC) nimmt die unterschiedlichen Prototypen für Wellenenergiekraftwerke, darunter auch Pelamis, unter die Lupe. Finanziert wird das Zentrum von der Europäischen Union und britischen Regierungsstellen. »Die potenziellen Betreiber wissen, dass die Lösungen überall einsatzfähig sind, wenn sie in diesem rauen Umfeld bestehen«, sagt EMEC-Direktor Andrew Mill.;http://www.zeit.de/2006/22/E-Wellenenergie_xml/komplettansicht?print=true
Energie: Strom aus der Welle | ZEIT ONLINE;6;»Pelamis ist so konstruiert, dass die Schlange sogar großen Meereswellen trotzt, weil sie unter diesen hindurchtauchen kann«, sagt Max Carcas, Geschäftsentwickler bei der Konstruktionsfirma Ocean Power Delivery (OPD) in Edinburgh. Den ersten größeren Auftrag für die Wellenschlange hat Carcas bereits unter Dach und Fach. Ein Konsortium unter der Führung von Enersis, einem von Portugals führenden Energieunternehmen, investiert in diesem Jahr an der Nordküste des Landes acht Millionen Euro in den Bau eines schwimmenden Wellenenergiekonverters. Das portugiesische Projekt startet mit zwei Anlagen. Läuft alles planmäßig, wird es 1500 Haushalte mit Strom versorgen. Weitere 30 schwimmende Energieschlangen sollen dann hinzukommen, mit insgesamt 30 Megawatt installierter Leistung.;http://www.zeit.de/2006/22/E-Wellenenergie_xml/komplettansicht?print=true
Energie: Strom aus der Welle | ZEIT ONLINE;7;Außer den schottischen Pionieren hoffen weltweit mehrere Dutzend meist kleinerer Entwicklerbüros darauf, dem Meer Energie abgewinnen und selbst Geschäfte machen zu können. Größere Investoren blieben bisher aus. Händeringend bemühen sich die kreativen Ingenieure immer wieder um frisches Wagniskapital. Dazu gehören britische Unternehmen wie SMD Hydrovision und Marine Current Turbines. Das Unternehmen will mit einem unter Wasser betriebenen zweiflügligen Rotorensystem namens Seagen die Meeresströmung zwecks Stromproduktion nutzen. Ein Prototyp arbeitet bereits an der englischen Küste. Das amerikanische Unternehmen Ocean Power Technologies hat bereits mit dem spanischen Energieversorger Iberdrola eine Vereinbarung zum Bau mehrerer Wellenenergieanlagen in Frankreich und Spanien unterzeichnet. Das Bojensystem PowerBuoy soll eine Leistung von bis zu 2,5 Megawatt haben.;http://www.zeit.de/2006/22/E-Wellenenergie_xml/komplettansicht?print=true
Energie: Strom aus der Welle | ZEIT ONLINE;8;Mit technisch ausgereiften Meeresenergieparks rechnet der Leipziger Experte Graw allerdings erst in zehn bis fünfzehn Jahren. Die Stromernte könnte im Laufe der Entwicklung trotzdem enorm sein. Der Londoner Weltenergierat hat errechnet, dass Wellen- und Gezeitenkraftwerke mehr als ein Zehntel des künftigen Strombedarfs der Menschheit decken könnten.;http://www.zeit.de/2006/22/E-Wellenenergie_xml/komplettansicht?print=true
Energie: Strom aus der Welle | ZEIT ONLINE;9;»Wellenenergie kann durchaus zu vergleichbaren Kosten wie die Windenergie oder andere erneuerbare Energien produziert werden«, sagt der Schotte Max Carcas – und hofft schon auf einen baldigen Höhenflug von Pelamis. Dass die Energiegewinnung im Meer durchaus wirtschaftlich werden könnte, hält auch Graw für plausibel.;http://www.zeit.de/2006/22/E-Wellenenergie_xml/komplettansicht?print=true
Energie: Strom aus der Welle | ZEIT ONLINE;10;Hinter den Kulissen ist der Wettbewerb um die lukrativsten Standorte bereits entbrannt. »Schottland hat das Potenzial, zum Saudi-Arabien der Wellen- und Gezeitenkraft zu werden«, erklärt Professor Ian Brydon von der Robert-Gordon-Universität in Aberdeen. Allerdings konkurrieren die Europäer mit anderen Standorten um den Spitzenplatz, zum Beispiel in den USA.;http://www.zeit.de/2006/22/E-Wellenenergie_xml/komplettansicht?print=true
Energie: Strom aus der Welle | ZEIT ONLINE;11;In einer Anfang dieses Jahres veröffentlichten Studie kalkuliert das amerikanische Electric Power Research Institute (EPRI), eine Non-Profit-Organisation, das Standortpotenzial vor der amerikanischen Küste auf 300 000 Megawatt – das entspricht der Leistung von ungefähr 300 Atommeilern. »Wir verfolgen mit längerfristiger Orientierung unterschiedliche Energieprojekte mit Wellen- und Gezeitentechnologien«, sagt Roger Bedard, Leiter der Ozeanenergieforschung bei EPRI. Als geeignete Standorte haben die Szenarien von EPRI die Regionen Hawaii, Maine, Massachusetts, Oregon und Kalifornien identifiziert.;http://www.zeit.de/2006/22/E-Wellenenergie_xml/komplettansicht?print=true
Energie: Strom aus der Welle | ZEIT ONLINE;12;Noch stehen die Pläne nur auf dem Reißbrett. Dass die Energiepioniere der Ozeane aber auch bei den Big Playern in der Wirtschaft zunehmend Gehör finden, bestätigt ein vor kurzem mit deutscher Beteiligung zustande gekommener Deal: Im Mai übernahm Voith Siemens Hydro aus dem schwäbischen Heidenheim die im schottischen Inverness ansässige Firma Wavegen. Die beiden Unternehmen ergänzen sich hervorragend. Die Deutschen gehören beim Bau von Wasserkraftwerken zu den führenden Unternehmen weltweit – das 1990 gegründete Unternehmen Wavegen ist technologisch einer der Vorreiter beim Bau von Wellenenergiesystemen. Voith Siemens Hydro schmiedet derzeit unterschiedliche Pläne für küstennahe Wellenkraftwerke, die von Hafenbetreibern und Energieversorgern finanziert und betrieben werden könnten.;http://www.zeit.de/2006/22/E-Wellenenergie_xml/komplettansicht?print=true
Im Zweifel gegen die Bürger | ZEIT ONLINE;1;Wahrscheinlich waren die Kritiker einfach zu nett. Wahrscheinlich haben sie zu lange versucht, das Gute im konzeptionellen Durcheinander der Großen Koalition zu entdecken. Ein ökonomisches Konzept war von Beginn an schwer erkennbar. Wirklich geschadet hat das der Regierung Merkel bisher nicht. Doch nun kommt Union und SPD eines ihrer wichtigsten Ziele langsam abhanden: das Vorhaben, die Lohnnebenkosten spürbar zu senken.;http://www.zeit.de/2006/23/Im_Zweifel_gegen_die_Buerger/komplettansicht?print=true
Im Zweifel gegen die Bürger | ZEIT ONLINE;2;Schon bei den Koalitionsverhandlungen hatte die Haushaltssanierung Priorität: Nur ein Drittel der Einnahmen aus der höheren Mehrwertsteuer sollte zum Senken der Lohnnebenkosten verwendet werden.;http://www.zeit.de/2006/23/Im_Zweifel_gegen_die_Buerger/komplettansicht?print=true
Im Zweifel gegen die Bürger | ZEIT ONLINE;3;Auch die Tabaksteuer dient seit Merkels Antritt nicht mehr der Senkung der Krankenkassenbeiträge. Der Rentenbeitrag wird Anfang 2007 und wohl auch 2008 steigen, von den zähen Verhandlungen zur Gesundheitsreform sind kaum Einsparungen zu erwarten. Und am Wochenende verabredeten Vizekanzler Franz Müntefering und Finanzminister Peer Steinbrück auch noch, einen Teil der überraschend hohen Überschüsse der Bundesagentur für Arbeit in den Haushalt zu lenken.;http://www.zeit.de/2006/23/Im_Zweifel_gegen_die_Buerger/komplettansicht?print=true
Im Zweifel gegen die Bürger | ZEIT ONLINE;4;Selbst wenn daraus nichts werden sollte, weil sich die Union dagegen sträubt: Schon der Plan zeigt, dass die praktische Politik der Koalition anders aussieht, als es Merkel, Steinbrück und Müntefering in vielen Reden und Aufsätzen fordern nämlich die Beiträge zu senken und den Sozialstaat stärker durch Steuern zu finanzieren. Wenn außer den Steuern nun auch noch die Sozialabgaben steigen, hat die Regierung keine Nachsicht mehr verdient.;http://www.zeit.de/2006/23/Im_Zweifel_gegen_die_Buerger/komplettansicht?print=true
Hintergrund: Kampf an allen Fronten | ZEIT ONLINE;1;Zunächst ging es der Dienstleistungsgewerkschaft ver.di um einen neuen Tarifvertrag für den öffentlichen Dienst, Mitte Mai gab es eine Einigung. Die Ärzte aber fühlten sich von ver.di nicht adäquat vertreten und deshalb auch nicht an den Abschluss gebunden. Über den Marburger Bund, in dem 105000 der 136000 deutschen Klinikärzte organisiert sind, haben sie ihren Ausstand jetzt verschärft: Seit dem vergangenen Montag streiken sie rund um die Uhr. Betroffen sind Unikliniken und Landeskrankenhäuser. Die Verhandlungen mit deren Eigentümern, den Bundesländern, stehen nun möglicherweise kurz vor dem Abschluss.;http://www.zeit.de/2006/25/Kasten_-rztestreik_xml/komplettansicht?print=true
Hintergrund: Kampf an allen Fronten | ZEIT ONLINE;2;Allerdings: Mit den kommunalen Arbeitgebern, die den weitaus größten Teil der Krankenhäuser in Deutschland betreiben, wurden die Verhandlungen abgebrochen. Am kommenden Montag will die Große Tarifkommission des Marburger Bundes entscheiden, ob auch in den kommunalen Kliniken unbefristet gestreikt wird. (umt);http://www.zeit.de/2006/25/Kasten_-rztestreik_xml/komplettansicht?print=true
Steuerreform: Steinbrück muss stur bleiben | ZEIT ONLINE;1;Was hat sich Finanzminister Peer Steinbrück da bloß einfallen lassen? Unternehmen will er steuerlich entlasten und Zinsen niedriger besteuern als Gehälter. Warum sollen Konzerne wie Siemens und Allianz weniger Steuern zahlen, obwohl sie happige Gewinne machen und ihre Mitarbeiter zu Tausenden entlassen? Und wieso wird ausgerechnet Einkommen aus Vermögen geschont?;http://www.zeit.de/2006/27/Kolumne/komplettansicht?print=true
Steuerreform: Steinbrück muss stur bleiben | ZEIT ONLINE;2;Weil das sinnvoll ist. Die Reform der Unternehmensbesteuerung, um die es hier geht, hat vor allem ein Ziel: Wettbewerbsnachteile gegenüber Standorten im Ausland zu korrigieren. Da ist es richtig, den Satz der Körperschaftsteuer zu senken und Zinseinnahmen mit einem einheitlichen Satz zu belasten. Dass gleichzeitig die Gewerbesteuer gestärkt wird, kommt den Kommunen zugute. Andernfalls müsste man ihnen eine andere Finanzquelle erschließen. Da muss der Sozialdemokrat Steinbrück vor allem gegenüber seinen Genossen stur bleiben.;http://www.zeit.de/2006/27/Kolumne/komplettansicht?print=true
Steuerreform: Steinbrück muss stur bleiben | ZEIT ONLINE;3;Eine große Reform aus einem Guss wird das nicht, das ist heute schon erkennbar. Aber das Mindeste, worauf sich die Regierung jetzt einigen muss, ist ein mit soliden Zahlen versehenes Konzept. Von Woche zu Woche drückt sie sich vor einer Festlegung. Stattdessen kommen aus den Reihen von Schwarz-Rot immer neue Einwände und Änderungswünsche. Längst wollten die Koalitionäre Klarheit schaffen. Gelingt das nicht vor der Sommerpause, ist der Finanzminister beschädigt und die Wirtschaft verunsichert. Es wäre gut, wenn die Große Koalition wenigstens mit einer begrenzten Steuerreform ihre Handlungsfähigkeit beweisen könnte. ;http://www.zeit.de/2006/27/Kolumne/komplettansicht?print=true
Grenzverkehr: Arme Deutsche, reiche Polen | ZEIT ONLINE;1;Es darf nicht schief gehen. Agnieszka Kropidlo steht im neuen Möbelgeschäft von Eggesin. Es riecht nach Politur, vor der Tür wird die Erde für den neuen Rathausplatz der 5600-Einwohner-Stadt umgepflügt. Ganz im Nordosten Deutschlands haben die 32-Jährige und ihr Mann Wojciech Ende Juni Dein Haus eröffnet – »Möbel, ökologisch und aus Holz« steht am Schaufenster. Neugierige schieben sich zwischen vier Wohnzimmergarnituren und sechs Essgruppen durch den Raum. »Wir haben ein gutes Produkt«, sagt sie. »Damit kann man überall Erfolg haben.«;
Grenzverkehr: Arme Deutsche, reiche Polen | ZEIT ONLINE;2;In den Möbeln, Bildern und Textilien steckt der Wert des Hauses, das die polnische Familie Kropidlo in Wroclaw verkauft hat. Die Innenarchitektin und ihr Mann, auch er vom Fach, sind mit zwei kleinen Söhnen und ein paar Deutschkenntnissen umgezogen. Sie sind nun dort, wo sonst junge Leute fortziehen, in einer Gegend, die als ärmste in Deutschland gilt.;
Grenzverkehr: Arme Deutsche, reiche Polen | ZEIT ONLINE;3;Angezogen wurden die Kropidlos wie andere Polen durch Fernsehspots, in denen deutsche Bürgermeister um Neubürger warben. »Mein Mann hat den Bericht beim Rasieren gesehen. Wir wussten nicht, wo der Ort liegt«, erinnert sie sich. Nach einem Anruf beim Sender schrieb das Ehepaar an Dennis Gutgesell, den jungen Bürgermeister Eggesins. Nach dem vierten Brief waren sie sich einig, dass der Ort die Geschäftsidee braucht und Gutgesell hilft. Im Frühjahr kamen sie erstmals nach Eggesin. In Deutschland seien die Regeln verlässlicher, und auch nach Abzug der Steuern bleibe mehr zum Leben, sagen die jungen Polen.;
Grenzverkehr: Arme Deutsche, reiche Polen | ZEIT ONLINE;4;Der Kreis Uecker-Randow steht ziemlich weit unten in Deutschland. Bei der Kaufkraft kommen die Menschen auf jährlich 12050 Euro – im deutschen Vergleich der geringste Wert und nicht halb so viel wie im reichen Hochtaunus. 18 Prozent der Bevölkerung beziehen Sozialhilfe und Arbeitslosengeld II, auch damit liegt der Kreis weit hinten. Also hoffen viele, die noch etwas bewegen wollen, auf den nahen Osten, auf Polen. Hinter der Grenze liegt Stettin, eine dynamische Stadt, in deren Großraum rund eine Million Menschen leben. Ein Zehntel der Einwohner gilt als gut betucht – das wären 100000 Menschen und damit mehr als die 80000, die Uecker-Randow zählt.;
Grenzverkehr: Arme Deutsche, reiche Polen | ZEIT ONLINE;5;Vor dem Zweiten Weltkrieg waren beide Seiten der Oder eine Region, dann wurde die Grenze gezogen. Die ist seit der EU-Osterweiterung wieder weit offen. Als Arbeitnehmer dürfen EU-Neulinge aus Polen zwar nur in Ausnahmefällen nach Deutschland, als Unternehmer und Mieter hingegen sind sie willkommen. In Stettin haben die Preise seit der Osterweiterung angezogen. Wohnungen sind knapp und teils teurer als auf deutscher Seite, die Kaufkraft dagegen nähert sich der deutschen an.;
Grenzverkehr: Arme Deutsche, reiche Polen | ZEIT ONLINE;6;Reiche Polen, arme Deutsche – verkehrte Welt: Die Nachbarn aus dem Osten wagen etwas, was sie in der neuen Heimat zur Mittelschicht machen könnte, die es dort kaum mehr gibt. »Polnische Kleinunternehmer sind agiler als wir«, sagt Peter Heise, der vom Grenzort Löcknitz aus die Geschäfte für den Verband der Euroregion Pomerania führt. Er sieht bereits Folgen: »Da entsteht Leistungsdruck. Preise gehen nach unten. Polen machen auch nicht um halb fünf Feierabend.«;
Grenzverkehr: Arme Deutsche, reiche Polen | ZEIT ONLINE;7;Torsten Haasch, Geschäftsführer bei der IHK Neubrandenburg, erklärt das so: »Zum einen unterscheiden sich die Erwartungen von Polen, was sich wirtschaftlich lohnt.« Zum anderen seien sie mobil und qualifiziert. »Sehr viele Jüngere können Deutsch und Englisch, die gucken als Unternehmer weiter als nur bis Uecker-Randow.« Sie könnten sich auch leichter auf die »akkurate« deutsche Mentalität einstellen als Deutsche auf die »kreative« polnische Mentalität, meint Haasch.;
