"",2005-11-16,2005-12-16,2006-01-16,2006-02-16,2006-03-28,2006-06-16,2006-06-26,2006-07-03,2006-07-17,2006-08-16,2006-09-14,2006-10-16,2006-11-17,2006-12-15,2007-01-16,2007-02-16,2007-03-21,2007-04-16,2007-05-10,2007-06-15,2007-07-13,2007-08-16,2007-09-14,2007-10-15,2007-11-16,2007-12-14,2008-01-16,2008-02-15,2008-03-17,2008-04-14,2008-05-16,2008-06-19,2008-07-14,2008-08-15,2008-09-16,2008-10-16,2008-11-17,2008-12-16,2009-01-16,2009-02-16,2009-03-16,2010-03-04,2010-03-15,2010-04-16,2010-05-17,2010-06-15,2010-07-14,2010-08-16,2010-09-15,2010-10-15,2010-11-15,2010-12-14,2011-01-17,2011-02-14,2011-03-17,2011-04-15,2011-05-16,2011-06-15,2011-07-15,2011-08-15,2011-09-15,2011-10-17,2011-11-14,2011-12-15,2012-01-16,2012-02-14,2012-03-15,2012-04-16,2012-05-14,2012-06-15,2012-07-16,2012-08-15,2012-09-17,2012-10-15,2012-11-14,2012-12-17,2013-01-16,2013-02-15,2013-04-15,2013-05-15,2013-06-17,2013-07-15,2013-08-12,2013-09-16,2013-10-15,2013-11-15,2013-12-16,2014-01-16,2014-02-17,2014-03-17,2014-04-15,2014-05-15,2014-06-16,2014-07-15,2014-08-15,2014-09-15,2014-10-15,2014-11-17,2014-12-15,2015-01-16,2015-02-17
2006-07,,,,,,,,,,,91.34,91.34,91.34,91.34,91.34,91.34,91.37,91.34,91.34,91.34,91.34,91.34,91.34,91.34,91.34,91.34,91.34,91.34,91.34,91.34,91.34,91.34,91.34,91.34,91.34,91.34,91.34,91.34,91.34,91.34,91.34,99.52,99.52,99.52,99.52,99.52,99.52,99.52,99.52,99.52,99.52,99.52,99.52,99.52,99.52,99.52,99.52,99.52,99.52,99.52,99.52,99.52,99.52,99.52,99.52,99.52,99.52,99.52,99.52,99.52,99.52,99.52,99.52,99.52,99.52,99.52,99.52,99.52,101.82,101.82,101.82,101.82,101.82,101.82,101.82,101.82,101.82,101.82,101.82,101.82,101.82,101.82,101.82,101.82,101.82,101.82,101.82,101.82,101.82,101.82,101.82
2006-08,,,,,,,,,,,,0.00,91.92,91.92,91.92,91.92,91.95,91.90,91.90,91.90,91.90,91.90,91.90,91.90,91.90,91.90,91.90,91.90,91.90,91.90,91.90,91.90,91.90,91.90,91.90,91.90,91.90,91.90,91.90,91.90,91.90,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47
2006-09,,,,,,,,,,,,,92.15,92.15,92.15,92.15,92.18,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72
2006-10,,,,,,,,,,,,,,91.91,91.91,91.91,91.92,91.83,91.83,91.83,91.83,91.83,91.83,91.83,91.83,91.83,91.83,91.83,91.83,91.83,91.83,91.83,91.83,91.83,91.83,91.83,91.83,91.83,91.83,91.83,91.83,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,102.39,102.39,102.39,102.39,102.39,102.39,102.39,102.39,102.39,102.39,102.39,102.39,102.39,102.39,102.39,102.39,102.39,102.39,102.39,102.39,102.39,102.39,102.39
2006-11,,,,,,,,,,,,,,,91.90,91.90,91.91,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,100.06,100.06,100.06,100.06,100.06,100.06,100.06,100.06,100.06,100.06,100.06,100.06,100.06,100.06,100.06,100.06,100.06,100.06,100.06,100.06,100.06,100.06,100.06,100.06,100.06,100.06,100.06,100.06,100.06,100.06,100.06,100.06,100.06,100.06,100.06,100.06,100.06,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37
2006-12,,,,,,,,,,,,,,,,91.62,91.63,91.54,91.54,91.54,91.54,91.54,91.54,91.54,91.54,91.54,91.54,91.54,91.54,91.54,91.54,91.54,91.54,91.54,91.54,91.54,91.54,91.54,91.54,91.54,91.54,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07
2007-01,,,,,,,,,,,,,,,,,,91.79,91.79,91.79,91.79,91.79,91.79,91.79,91.79,91.79,91.79,91.79,91.66,91.66,91.66,91.66,91.66,91.66,91.66,91.66,91.66,91.66,91.66,91.66,91.66,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17
2007-02,,,,,,,,,,,,,,,,,,91.78,91.78,91.78,91.78,91.78,91.78,91.78,91.78,91.78,91.78,91.78,91.76,91.76,91.76,91.76,91.76,91.76,91.76,91.76,91.76,91.76,91.76,91.76,91.76,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,102.28,102.28,102.28,102.28,102.28,102.28,102.28,102.28,102.28,102.28,102.28,102.28,102.28,102.28,102.28,102.28,102.28,102.28,102.28,102.28,102.28,102.28,102.28
2007-03,,,,,,,,,,,,,,,,,,,,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.46
2007-04,,,,,,,,,,,,,,,,,,,,91.91,91.91,91.91,91.91,91.91,91.91,91.91,91.91,91.91,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47
2007-05,,,,,,,,,,,,,,,,,,,,,92.09,92.09,92.09,92.09,92.09,92.09,92.09,92.09,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,102.70,102.70,102.70,102.70,102.70,102.70,102.70,102.70,102.70,102.70,102.70,102.70,102.70,102.70,102.70,102.70,102.70,102.70,102.70,102.70,102.70,102.70,102.70
2007-06,,,,,,,,,,,,,,,,,,,,,,92.42,92.42,92.42,92.42,92.42,92.42,92.42,92.42,92.42,92.42,92.42,92.42,92.42,92.42,92.42,92.42,92.42,92.42,92.42,92.42,100.72,100.72,100.72,100.72,100.72,100.72,100.72,100.72,100.72,100.72,100.72,100.72,100.72,100.72,100.72,100.72,100.72,100.72,100.72,100.72,100.72,100.72,100.72,100.72,100.72,100.72,100.72,100.72,100.72,100.72,100.72,100.72,100.72,100.72,100.72,100.72,100.72,103.05,103.05,103.05,103.05,103.05,103.05,103.05,103.05,103.05,103.05,103.05,103.05,103.05,103.05,103.05,103.05,103.05,103.05,103.05,103.05,103.05,103.05,103.05
2007-07,,,,,,,,,,,,,,,,,,,,,,,93.02,93.02,93.02,93.02,93.02,93.02,93.05,93.05,93.05,93.05,93.05,93.05,93.05,93.05,93.05,93.05,93.05,93.05,93.05,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77
2007-08,,,,,,,,,,,,,,,,,,,,,,,,93.58,93.58,93.58,93.58,93.58,93.60,93.60,93.60,93.60,93.60,93.60,93.60,93.60,93.60,93.60,93.60,93.60,93.60,102.03,102.03,102.03,102.03,102.03,102.03,102.03,102.03,102.03,102.03,102.03,102.03,102.03,102.03,102.03,102.03,102.03,102.03,102.03,102.03,102.03,102.03,102.03,102.03,102.03,102.03,102.03,102.03,102.03,102.03,102.03,102.03,102.03,102.03,102.03,102.03,102.03,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39
2007-09,,,,,,,,,,,,,,,,,,,,,,,,,93.76,93.76,93.76,93.76,93.78,93.78,93.78,93.78,93.78,93.78,93.78,93.78,93.78,93.78,93.78,93.78,93.78,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.21,104.58,104.58,104.58,104.58,104.58,104.58,104.58,104.58,104.58,104.58,104.58,104.58,104.58,104.58,104.58,104.58,104.58,104.58,104.58,104.58,104.58,104.58,104.58
2007-10,,,,,,,,,,,,,,,,,,,,,,,,,,93.77,93.77,93.77,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,104.52,104.52,104.52,104.52,104.52,104.52,104.52,104.52,104.52,104.52,104.52,104.52,104.52,104.52,104.52,104.52,104.52,104.52,104.52,104.52,104.52,104.52,104.52
2007-11,,,,,,,,,,,,,,,,,,,,,,,,,,,93.67,93.67,93.68,93.68,93.68,93.68,93.68,93.68,93.68,93.68,93.68,93.68,93.68,93.68,93.68,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46
2007-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.44,93.43,93.43,93.43,93.43,93.43,93.43,93.43,93.43,93.43,93.43,93.43,93.43,93.43,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,104.19,104.19,104.19,104.19,104.19,104.19,104.19,104.19,104.19,104.19,104.19,104.19,104.19,104.19,104.19,104.19,104.19,104.19,104.19,104.19,104.19,104.19,104.19
2008-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.85,93.76,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,104.49,104.49,104.49,104.49,104.49,104.49,104.49,104.49,104.49,104.49,104.49,104.49,104.49,104.49,104.49,104.49,104.49,104.49,104.49,104.49,104.49,104.49,104.49
2008-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.20,94.20,94.20,94.20,94.20,94.20,94.20,94.20,94.20,94.20,94.20,94.11,102.50,102.50,102.50,102.50,102.50,102.50,102.50,102.50,102.50,102.50,102.50,102.50,102.50,102.50,102.50,102.50,102.50,102.50,102.50,102.50,102.50,102.50,102.50,102.50,102.50,102.50,102.50,102.50,102.50,102.50,102.50,102.50,102.50,102.50,102.50,102.50,102.50,104.88,104.88,104.88,104.88,104.88,104.88,104.88,104.88,104.88,104.88,104.88,104.88,104.88,104.88,104.88,104.88,104.88,104.88,104.88,104.88,104.88,104.88,104.88
2008-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.42,94.42,94.42,94.42,94.42,94.42,94.42,94.42,94.42,94.42,94.39,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,105.19,105.19,105.19,105.19,105.19,105.19,105.19,105.19,105.19,105.19,105.19,105.19,105.19,105.19,105.19,105.19,105.19,105.19,105.19,105.19,105.19,105.19,105.19
2008-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.47,94.47,94.47,94.47,94.47,94.47,94.47,94.47,94.47,94.43,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,105.25,105.25,105.25,105.25,105.25,105.25,105.25,105.25,105.25,105.25,105.25,105.25,105.25,105.25,105.25,105.25,105.25,105.25,105.25,105.25,105.25,105.25,105.25
2008-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.56,94.56,94.56,94.56,94.56,94.56,94.56,94.56,94.52,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97,105.35,105.35,105.35,105.35,105.35,105.35,105.35,105.35,105.35,105.35,105.35,105.35,105.35,105.35,105.35,105.35,105.35,105.35,105.35,105.35,105.35,105.35,105.35
2008-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.75,94.75,94.75,94.75,94.75,94.75,94.75,94.74,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59
2008-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.25,95.25,95.25,95.25,95.25,95.25,95.24,103.78,103.78,103.78,103.78,103.78,103.78,103.78,103.78,103.78,103.78,103.78,103.78,103.78,103.78,103.78,103.78,103.78,103.78,103.78,103.78,103.78,103.78,103.78,103.78,103.78,103.78,103.78,103.78,103.78,103.78,103.78,103.78,103.78,103.78,103.78,103.78,103.78,106.18,106.18,106.18,106.18,106.18,106.18,106.18,106.18,106.18,106.18,106.18,106.18,106.18,106.18,106.18,106.18,106.18,106.18,106.18,106.18,106.18,106.18,106.18
2008-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.68,95.68,95.68,95.68,95.68,95.68,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,106.68,106.68,106.68,106.68,106.68,106.68,106.68,106.68,106.68,106.68,106.68,106.68,106.68,106.68,106.68,106.68,106.68,106.68,106.68,106.68,106.68,106.68,106.68
2008-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.85,95.85,95.85,95.85,95.86,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89
2008-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.52,95.52,95.52,95.50,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,106.52,106.52,106.52,106.52,106.52,106.52,106.52,106.52,106.52,106.52,106.52,106.52,106.52,106.52,106.52,106.52,106.52,106.52,106.52,106.52,106.52,106.52,106.52
2008-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.26,95.26,95.23,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,106.21,106.21,106.21,106.21,106.21,106.21,106.21,106.21,106.21,106.21,106.21,106.21,106.21,106.21,106.21,106.21,106.21,106.21,106.21,106.21,106.21,106.21,106.21
2008-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.68,94.68,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59
2009-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.46,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,104.72,104.72,104.72,104.72,104.72,104.72,104.72,104.72,104.72,104.72,104.72,104.72,104.72,104.72,104.72,104.72,104.72,104.72,104.72,104.72,104.72,104.72,104.72
2009-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.23,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,104.51,104.51,104.51,104.51,104.51,104.51,104.51,104.51,104.51,104.51,104.51,104.51,104.51,104.51,104.51,104.51,104.51,104.51,104.51,104.51,104.51,104.51,104.51
2009-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.75,101.67,101.67,101.67,101.67,101.67,101.67,101.67,101.67,101.67,101.67,101.67,101.67,101.67,101.67,101.67,101.67,101.67,101.67,101.67,101.67,101.67,101.67,101.67,101.67,101.67,101.67,101.67,101.67,101.67,101.67,101.67,101.67,101.67,101.67,101.67,101.67,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02
2009-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.08,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35
2009-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.55,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78
2009-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.12,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42
2009-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.75,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,102.00,102.00,102.00,102.00,102.00,102.00,102.00,102.00,102.00,102.00,102.00,102.00,102.00,102.00,102.00,102.00,102.00,102.00,102.00,102.00,102.00,102.00,102.00
2009-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.66,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,101.92,101.92,101.92,101.92,101.92,101.92,101.92,101.92,101.92,101.92,101.92,101.92,101.92,101.92,101.92,101.92,101.92,101.92,101.92,101.92,101.92,101.92,101.92
2009-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.82,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11
2009-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.32,99.30,99.30,99.30,99.30,99.30,99.30,99.30,99.30,99.30,99.30,99.30,99.30,99.30,99.30,99.30,99.30,99.30,99.30,99.30,99.30,99.30,99.30,99.30,99.30,99.30,99.30,99.30,99.30,99.30,99.30,99.30,99.30,99.30,99.30,99.30,99.30,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60
2009-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.98,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,101.24,101.24,101.24,101.24,101.24,101.24,101.24,101.24,101.24,101.24,101.24,101.24,101.24,101.24,101.24,101.24,101.24,101.24,101.24,101.24,101.24,101.24,101.24
