"",2005-11-16,2005-12-16,2006-01-16,2006-02-16,2006-03-28,2006-06-16,2006-06-26,2006-07-03,2006-07-17,2006-08-16,2006-09-14,2006-10-16,2006-11-17,2006-12-15,2007-01-16,2007-02-16,2007-03-21,2007-04-16,2007-05-10,2007-06-15,2007-07-13,2007-08-16,2007-09-14,2007-10-15,2007-11-16,2007-12-14,2008-01-16,2008-02-15,2008-03-17,2008-04-14,2008-05-16,2008-06-19,2008-07-14,2008-08-15,2008-09-16,2008-10-16,2008-11-17,2008-12-16,2009-01-16,2009-02-16,2009-03-16,2010-03-04,2010-03-15,2010-04-16,2010-05-17,2010-06-15,2010-07-14,2010-08-16,2010-09-15,2010-10-15,2010-11-15,2010-12-14,2011-01-17,2011-02-14,2011-03-17,2011-04-15,2011-05-16,2011-06-15,2011-07-15,2011-08-15,2011-09-15,2011-10-17,2011-11-14,2011-12-15,2012-01-16,2012-02-14,2012-03-15,2012-04-16,2012-05-14,2012-06-15,2012-07-16,2012-08-15,2012-09-17,2012-10-15,2012-11-14,2012-12-17,2013-01-16,2013-02-15,2013-04-15,2013-05-15,2013-06-17,2013-07-15,2013-08-12,2013-09-16,2013-10-15,2013-11-15,2013-12-16,2014-01-16,2014-02-17,2014-03-17,2014-04-15,2014-05-15,2014-06-16,2014-07-15,2014-08-15,2014-09-15,2014-10-15,2014-11-17,2014-12-15,2015-01-16,2015-02-17
2006-08,,,,,,,,,,,,91.98,91.98,91.95,91.95,91.95,92.00,92.00,91.68,91.68,91.68,91.68,91.68,91.68,91.53,91.53,91.53,91.52,91.52,91.52,91.77,91.77,91.77,91.77,91.77,91.77,91.77,91.77,91.77,91.77,91.77,100.36,100.36,100.36,100.36,100.36,100.36,100.36,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.30,100.30,100.30,100.30,100.30,100.30,100.30,100.30,100.30,100.30,99.98,100.26,100.26,100.26,100.26,100.26,100.26,100.26,100.06,102.48,102.48,102.48,102.48,102.48,102.48,102.48,102.48,102.48,102.48,102.48,102.48,102.48,102.48,102.48,102.48,102.48,102.48,102.48,102.48,102.48,102.48,102.48
2006-09,,,,,,,,,,,,,92.57,92.53,92.53,92.53,92.66,92.66,92.48,92.48,92.48,92.48,92.49,92.49,92.27,92.27,92.27,92.37,92.37,92.37,92.30,92.30,92.30,92.30,92.30,92.30,92.30,92.30,92.30,92.30,92.30,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.82,100.82,100.82,100.82,100.82,100.82,100.84,100.84,100.84,100.84,100.84,100.86,100.86,100.86,100.86,100.86,100.86,100.86,100.86,100.86,100.86,100.85,100.84,100.84,100.84,100.84,100.84,100.84,100.84,100.87,103.31,103.31,103.31,103.31,103.31,103.31,103.31,103.31,103.31,103.31,103.31,103.31,103.31,103.31,103.31,103.31,103.31,103.31,103.31,103.31,103.31,103.31,103.31
2006-10,,,,,,,,,,,,,,91.35,91.35,91.35,91.51,91.51,91.79,91.79,91.79,91.79,91.80,91.80,91.76,91.76,91.76,92.01,92.01,92.01,91.58,91.58,91.58,91.58,91.58,91.58,91.58,91.58,91.58,91.58,91.58,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.22,100.22,100.22,100.22,100.22,100.22,100.23,100.23,100.23,100.23,100.23,100.43,100.43,100.43,100.43,100.43,100.43,100.43,100.43,100.43,100.43,100.47,100.43,100.43,100.43,100.43,100.43,100.43,100.43,100.26,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68
2006-11,,,,,,,,,,,,,,,91.81,91.81,91.95,91.95,91.96,91.96,91.96,91.96,92.00,92.00,91.97,91.97,91.97,92.27,92.27,92.27,92.74,92.74,92.74,92.74,92.74,92.74,92.74,92.74,92.74,92.74,92.74,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.26,101.26,101.26,101.26,101.26,101.26,101.26,101.26,101.26,101.26,101.28,101.23,101.23,101.23,101.23,101.23,101.23,101.23,101.28,103.72,103.72,103.72,103.72,103.72,103.72,103.72,103.72,103.72,103.72,103.72,103.72,103.72,103.72,103.72,103.72,103.72,103.72,103.72,103.72,103.72,103.72,103.72
2006-12,,,,,,,,,,,,,,,,92.32,92.08,92.08,91.73,91.73,91.73,91.73,91.78,91.78,91.76,91.76,91.76,91.43,91.43,91.43,91.64,91.64,91.64,91.64,91.64,91.64,91.64,91.64,91.64,91.64,91.64,100.18,100.18,100.18,100.18,100.18,100.18,100.18,100.76,100.76,100.76,100.76,100.76,100.76,100.44,100.44,100.44,100.44,100.44,100.45,100.45,100.45,100.45,100.45,100.45,100.45,100.45,100.45,100.45,100.54,100.73,100.73,100.73,100.73,100.73,100.73,100.73,100.75,103.18,103.18,103.18,103.18,103.18,103.18,103.18,103.18,103.18,103.18,103.18,103.18,103.18,103.18,103.18,103.18,103.18,103.18,103.18,103.18,103.18,103.18,103.18
2007-01,,,,,,,,,,,,,,,,,,,92.65,92.65,92.65,92.65,92.72,92.72,92.71,92.71,92.71,92.66,93.22,93.22,93.59,93.59,93.59,93.59,93.59,93.59,93.59,93.59,93.59,93.59,93.59,101.49,101.49,101.49,101.49,101.49,101.49,101.49,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.58,101.50,101.50,101.50,101.50,101.50,101.50,101.50,101.56,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02
2007-02,,,,,,,,,,,,,,,,,,,93.45,93.45,93.45,93.45,93.53,93.53,93.53,93.53,93.53,93.48,93.41,93.41,93.58,93.58,93.58,93.58,93.58,93.58,93.58,93.58,93.58,93.58,93.58,101.76,101.76,101.76,101.76,101.76,101.76,101.76,101.79,101.79,101.79,101.79,101.79,101.79,101.80,101.80,101.80,101.80,101.80,101.80,101.80,101.80,101.80,101.80,101.80,101.80,101.80,101.80,101.80,101.84,101.78,101.78,101.78,101.78,101.78,101.78,101.78,101.81,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26,104.26
2007-03,,,,,,,,,,,,,,,,,,,,93.67,93.67,93.67,93.56,93.56,93.58,93.58,93.58,93.50,93.71,93.71,93.68,93.68,93.68,93.68,93.68,93.68,93.68,93.68,93.68,93.68,93.68,102.04,102.04,102.04,102.04,102.04,102.04,102.04,101.87,101.87,101.87,101.87,101.87,101.87,101.85,101.85,101.85,101.85,101.85,101.82,101.82,101.82,101.82,101.82,101.82,101.82,101.82,101.82,101.82,101.82,101.78,101.78,101.78,101.78,101.78,101.78,101.78,101.83,104.29,104.29,104.29,104.29,104.29,104.29,104.29,104.29,104.29,104.29,104.29,104.29,104.29,104.29,104.29,104.29,104.29,104.29,104.29,104.29,104.29,104.29,104.29
2007-04,,,,,,,,,,,,,,,,,,,,92.69,92.69,92.69,92.82,92.82,92.87,92.87,92.87,92.83,92.59,92.59,92.88,92.88,92.88,92.88,92.88,92.88,92.88,92.88,92.88,92.88,92.88,101.00,101.00,101.00,101.00,101.00,101.00,101.00,100.73,100.73,100.73,100.73,100.73,100.73,100.78,100.78,100.78,100.78,100.78,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.84,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24
2007-05,,,,,,,,,,,,,,,,,,,,,94.01,94.01,93.79,93.79,93.89,93.89,93.89,93.81,93.94,93.94,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,94.16,102.96,102.96,102.96,102.96,102.96,102.96,102.96,102.74,102.74,102.74,102.74,102.74,102.74,102.76,102.76,102.76,102.76,102.76,102.75,102.75,102.75,102.75,102.75,102.75,102.75,102.75,102.75,102.75,102.74,102.71,102.71,102.71,102.71,102.71,102.71,102.71,102.75,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22
2007-06,,,,,,,,,,,,,,,,,,,,,,94.08,93.88,93.88,94.02,94.02,94.02,93.93,93.99,93.99,94.32,94.32,94.32,94.32,94.32,94.32,94.32,94.32,94.32,94.32,94.32,102.62,102.62,102.62,102.62,102.62,102.62,102.62,102.27,102.27,102.27,102.27,102.27,102.27,102.45,102.45,102.45,102.45,102.45,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.32,102.30,102.30,102.30,102.30,102.30,102.30,102.30,102.31,104.78,104.78,104.78,104.78,104.78,104.78,104.78,104.78,104.78,104.78,104.78,104.78,104.78,104.78,104.78,104.78,104.78,104.78,104.78,104.78,104.78,104.78,104.78
2007-07,,,,,,,,,,,,,,,,,,,,,,,93.01,93.01,93.22,93.22,93.22,93.15,93.24,93.24,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,102.75,102.75,102.75,102.75,102.75,102.75,102.75,102.49,102.49,102.49,102.49,102.49,102.49,102.51,102.51,102.51,102.51,102.51,102.51,102.51,102.51,102.51,102.51,102.51,102.51,102.51,102.51,102.51,102.51,102.49,102.49,102.49,102.49,102.49,102.49,102.49,102.51,104.99,104.99,104.99,104.99,104.99,104.99,104.99,104.99,104.99,104.99,104.99,104.99,104.99,104.99,104.99,104.99,104.99,104.99,104.99,104.99,104.99,104.99,104.99
2007-08,,,,,,,,,,,,,,,,,,,,,,,,94.81,94.66,94.66,94.66,94.65,94.58,94.58,94.87,94.87,94.87,94.87,94.87,94.87,94.87,94.87,94.87,94.87,94.87,102.88,102.88,102.88,102.88,102.88,102.88,102.88,102.86,102.86,102.86,102.86,102.86,102.86,102.89,102.89,102.89,102.89,102.89,102.85,102.85,102.85,102.85,102.85,102.85,102.85,102.85,102.85,102.85,102.64,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.69,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17
2007-09,,,,,,,,,,,,,,,,,,,,,,,,,95.25,95.25,95.25,95.36,95.38,95.38,94.93,94.93,94.93,94.93,94.93,94.93,94.93,94.93,94.93,94.93,94.93,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.65,103.65,103.65,103.65,103.65,103.65,103.69,103.69,103.69,103.69,103.69,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.79,103.78,103.78,103.78,103.78,103.78,103.78,103.78,103.76,106.26,106.26,106.26,106.26,106.26,106.26,106.26,106.26,106.26,106.26,106.26,106.26,106.26,106.26,106.26,106.26,106.26,106.26,106.26,106.26,106.26,106.26,106.26
2007-10,,,,,,,,,,,,,,,,,,,,,,,,,,93.57,93.57,93.87,94.06,94.06,94.13,94.13,94.13,94.13,94.13,94.13,94.13,94.13,94.13,94.13,94.13,102.67,102.67,102.67,102.67,102.67,102.67,102.67,102.87,102.87,102.87,102.87,102.87,102.87,102.82,102.82,102.82,102.82,102.82,102.93,102.93,102.93,102.93,102.93,102.93,102.93,102.93,102.93,102.93,102.94,102.91,102.91,102.91,102.91,102.91,102.91,102.91,102.82,105.30,105.30,105.30,105.30,105.30,105.30,105.30,105.30,105.30,105.30,105.30,105.30,105.30,105.30,105.30,105.30,105.30,105.30,105.30,105.30,105.30,105.30,105.30
2007-11,,,,,,,,,,,,,,,,,,,,,,,,,,,93.57,93.92,93.94,93.94,94.25,94.25,94.25,94.25,94.25,94.25,94.25,94.25,94.25,94.25,94.25,102.68,102.68,102.68,102.68,102.68,102.68,102.68,103.09,103.09,103.09,103.09,103.09,103.09,103.03,103.03,103.03,103.03,103.03,103.04,103.04,103.04,103.04,103.04,103.04,103.04,103.04,103.04,103.04,103.04,103.01,103.01,103.01,103.01,103.01,103.01,103.01,103.06,105.54,105.54,105.54,105.54,105.54,105.54,105.54,105.54,105.54,105.54,105.54,105.54,105.54,105.54,105.54,105.54,105.54,105.54,105.54,105.54,105.54,105.54,105.54
2007-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.81,95.54,95.54,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,104.39,104.39,104.39,104.39,104.39,104.39,104.39,105.00,105.00,105.00,105.00,105.00,105.00,104.81,104.81,104.81,104.81,104.81,104.79,104.79,104.79,104.79,104.79,104.79,104.79,104.79,104.79,104.79,104.85,104.95,104.95,104.95,104.95,104.95,104.95,104.95,104.80,107.34,107.34,107.34,107.34,107.34,107.34,107.34,107.34,107.34,107.34,107.34,107.34,107.34,107.34,107.34,107.34,107.34,107.34,107.34,107.34,107.34,107.34,107.34
2008-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.67,94.67,95.05,95.05,95.05,95.05,95.05,95.05,95.05,95.05,95.05,95.05,95.56,103.55,103.55,103.55,103.55,103.55,103.55,103.55,103.69,103.69,103.69,103.69,103.69,103.69,103.67,103.67,103.67,103.67,103.67,103.63,103.63,103.63,103.63,103.63,103.63,103.63,103.63,103.63,103.63,103.65,103.60,103.60,103.60,103.60,103.60,103.60,103.60,103.67,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17
2008-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.81,95.51,95.51,95.51,95.51,95.51,95.51,95.51,95.51,95.51,95.51,95.51,104.11,104.11,104.11,104.11,104.11,104.11,104.11,104.19,104.19,104.19,104.19,104.19,104.19,104.17,104.17,104.17,104.17,104.17,104.08,104.08,104.08,104.08,104.08,104.08,104.08,104.08,104.08,104.08,104.11,104.06,104.06,104.06,104.06,104.06,104.06,104.06,104.12,106.63,106.63,106.63,106.63,106.63,106.63,106.63,106.63,106.63,106.63,106.63,106.63,106.63,106.63,106.63,106.63,106.63,106.63,106.63,106.63,106.63,106.63,106.63
2008-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.12,96.12,96.12,96.12,96.12,96.12,96.12,96.12,96.12,96.12,96.02,104.60,104.60,104.60,104.60,104.60,104.60,104.60,104.40,104.40,104.40,104.40,104.40,104.40,104.39,104.39,104.39,104.39,104.39,104.51,104.51,104.51,104.51,104.51,104.51,104.51,104.51,104.51,104.51,104.58,104.55,104.55,104.55,104.55,104.55,104.55,104.55,104.47,107.00,107.00,107.00,107.00,107.00,107.00,107.00,107.00,107.00,107.00,107.00,107.00,107.00,107.00,107.00,107.00,107.00,107.00,107.00,107.00,107.00,107.00,107.00
2008-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.67,96.67,96.67,96.67,96.67,96.67,96.67,96.67,96.67,97.02,105.60,105.60,105.60,105.60,105.60,105.60,105.60,105.02,105.02,105.02,105.02,105.02,105.02,105.04,105.04,105.04,105.04,105.04,104.92,104.92,104.92,104.92,104.92,104.92,104.92,104.92,104.92,104.92,104.93,104.91,104.91,104.91,104.91,104.91,104.91,104.91,105.00,107.54,107.54,107.54,107.54,107.54,107.54,107.54,107.54,107.54,107.54,107.54,107.54,107.54,107.54,107.54,107.54,107.54,107.54,107.54,107.54,107.54,107.54,107.54
2008-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.99,94.99,94.99,94.99,94.99,94.99,94.99,94.99,94.66,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.25,103.25,103.25,103.25,103.25,103.25,103.32,103.32,103.32,103.32,103.32,103.25,103.25,103.25,103.25,103.25,103.25,103.25,103.25,103.25,103.25,103.25,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.23,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73
2008-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.71,96.71,96.71,96.71,96.71,96.71,96.71,96.86,105.30,105.30,105.30,105.30,105.30,105.30,105.30,104.96,104.96,104.96,104.96,104.96,104.96,105.05,105.05,105.05,105.05,105.05,105.03,105.03,105.03,105.03,105.03,105.03,105.03,105.03,105.03,105.03,104.95,104.93,104.93,104.93,104.93,104.93,104.93,104.93,104.94,107.48,107.48,107.48,107.48,107.48,107.48,107.48,107.48,107.48,107.48,107.48,107.48,107.48,107.48,107.48,107.48,107.48,107.48,107.48,107.48,107.48,107.48,107.48
2008-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.22,94.22,94.22,94.22,94.22,94.22,94.41,104.11,104.11,104.11,104.11,104.11,104.11,104.11,103.70,103.70,103.70,103.70,103.70,103.70,103.72,103.72,103.72,103.72,103.72,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.57,103.56,103.56,103.56,103.56,103.56,103.56,103.56,103.60,106.09,106.09,106.09,106.09,106.09,106.09,106.09,106.09,106.09,106.09,106.09,106.09,106.09,106.09,106.09,106.09,106.09,106.09,106.09,106.09,106.09,106.09,106.09
2008-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.33,98.33,98.33,98.33,98.33,98.00,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.96,105.96,105.96,105.96,105.96,105.96,106.08,106.08,106.08,106.08,106.08,106.13,106.13,106.13,106.13,106.13,106.13,106.13,106.13,106.13,106.13,106.07,106.16,106.16,106.16,106.16,106.16,106.16,106.16,106.04,108.60,108.60,108.60,108.60,108.60,108.60,108.60,108.60,108.60,108.60,108.60,108.60,108.60,108.60,108.60,108.60,108.60,108.60,108.60,108.60,108.60,108.60,108.60
2008-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.01,95.01,95.01,95.01,95.31,103.72,103.72,103.72,103.72,103.72,103.72,103.72,103.70,103.70,103.70,103.70,103.70,103.70,103.72,103.72,103.72,103.72,103.72,103.72,103.72,103.72,103.72,103.72,103.72,103.72,103.72,103.72,103.72,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.76,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27
2008-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.42,95.42,95.42,95.45,104.01,104.01,104.01,104.01,104.01,104.01,104.01,104.29,104.29,104.29,104.29,104.29,104.29,104.17,104.17,104.17,104.17,104.17,104.24,104.24,104.24,104.24,104.24,104.24,104.24,104.24,104.24,104.24,104.20,104.19,104.19,104.19,104.19,104.19,104.19,104.19,104.16,106.69,106.69,106.69,106.69,106.69,106.69,106.69,106.69,106.69,106.69,106.69,106.69,106.69,106.69,106.69,106.69,106.69,106.69,106.69,106.69,106.69,106.69,106.69
2008-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.00,95.00,94.72,102.85,102.85,102.85,102.85,102.85,102.85,102.85,103.45,103.45,103.45,103.45,103.45,103.45,103.32,103.32,103.32,103.32,103.32,103.41,103.41,103.41,103.41,103.41,103.41,103.41,103.41,103.41,103.41,103.43,103.43,103.43,103.43,103.43,103.43,103.43,103.43,103.42,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91
2008-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.19,91.04,99.25,99.25,99.25,99.25,99.25,99.25,99.25,100.16,100.16,100.16,100.16,100.16,100.16,100.18,100.18,100.18,100.18,100.18,100.21,100.21,100.21,100.21,100.21,100.21,100.21,100.21,100.21,100.21,100.37,100.44,100.44,100.44,100.44,100.44,100.44,100.44,100.45,102.88,102.88,102.88,102.88,102.88,102.88,102.88,102.88,102.88,102.88,102.88,102.88,102.88,102.88,102.88,102.88,102.88,102.88,102.88,102.88,102.88,102.88,102.88
2009-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.93,97.02,97.02,97.02,97.02,97.02,97.02,97.18,97.18,97.18,97.18,97.18,97.18,97.14,97.14,97.14,97.14,97.14,97.19,97.19,97.19,97.19,97.19,97.19,97.19,97.19,97.19,97.19,97.21,97.19,97.19,97.19,97.19,97.19,97.19,97.19,97.20,99.56,99.56,99.56,99.56,99.56,99.56,99.56,99.56,99.56,99.56,99.56,99.56,99.56,99.56,99.56,99.56,99.56,99.56,99.56,99.56,99.56,99.56,99.56
2009-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.90,95.79,95.79,95.79,95.79,95.79,95.79,95.95,95.95,95.95,95.95,95.95,95.95,95.94,95.94,95.94,95.94,95.94,95.86,95.86,95.86,95.86,95.86,95.86,95.86,95.86,95.86,95.86,95.85,95.82,95.82,95.82,95.82,95.82,95.82,95.82,95.83,98.15,98.15,98.15,98.15,98.15,98.15,98.15,98.15,98.15,98.15,98.15,98.15,98.15,98.15,98.15,98.15,98.15,98.15,98.15,98.15,98.15,98.15,98.15
2009-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.95,96.16,96.16,96.16,96.16,96.16,96.16,95.91,95.91,95.91,95.91,95.91,95.91,95.81,95.81,95.81,95.81,95.81,95.77,95.77,95.77,95.77,95.77,95.77,95.77,95.77,95.77,95.77,95.75,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.74,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05
2009-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.46,94.30,94.30,94.30,94.30,94.30,94.30,93.56,93.56,93.56,93.56,93.56,93.56,93.65,93.65,93.65,93.65,93.65,93.62,93.62,93.62,93.62,93.62,93.62,93.62,93.62,93.62,93.62,93.79,93.76,93.76,93.76,93.76,93.76,93.76,93.76,93.77,96.03,96.03,96.03,96.03,96.03,96.03,96.03,96.03,96.03,96.03,96.03,96.03,96.03,96.03,96.03,96.03,96.03,96.03,96.03,96.03,96.03,96.03,96.03
2009-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.25,95.05,95.05,95.05,95.05,95.05,95.05,94.65,94.65,94.65,94.65,94.65,94.65,94.75,94.75,94.75,94.75,94.75,94.56,94.56,94.56,94.56,94.56,94.56,94.56,94.56,94.56,94.56,94.54,94.61,94.61,94.61,94.61,94.61,94.61,94.61,94.57,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85
2009-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.34,94.39,94.39,94.39,94.39,94.39,94.39,94.16,94.16,94.16,94.16,94.16,94.16,94.19,94.19,94.19,94.19,94.19,94.40,94.40,94.40,94.40,94.40,94.40,94.40,94.40,94.40,94.40,94.30,94.28,94.28,94.28,94.28,94.28,94.28,94.28,94.19,96.46,96.46,96.46,96.46,96.46,96.46,96.46,96.46,96.46,96.46,96.46,96.46,96.46,96.46,96.46,96.46,96.46,96.46,96.46,96.46,96.46,96.46,96.46
2009-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.65,94.09,94.09,94.09,94.09,94.09,94.09,93.62,93.62,93.62,93.62,93.62,93.62,93.67,93.67,93.67,93.67,93.67,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.38,93.38,93.38,93.38,93.38,93.38,93.38,93.38,93.40,95.66,95.66,95.66,95.66,95.66,95.66,95.66,95.66,95.66,95.66,95.66,95.66,95.66,95.66,95.66,95.66,95.66,95.66,95.66,95.66,95.66,95.66,95.66
2009-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.13,93.79,93.79,93.79,93.79,93.79,93.79,93.83,93.83,93.83,93.83,93.83,93.83,94.00,94.00,94.00,94.00,94.00,93.99,93.99,93.99,93.99,93.99,93.99,93.99,93.99,93.99,93.99,94.07,94.08,94.08,94.08,94.08,94.08,94.08,94.08,94.05,96.31,96.31,96.31,96.31,96.31,96.31,96.31,96.31,96.31,96.31,96.31,96.31,96.31,96.31,96.31,96.31,96.31,96.31,96.31,96.31,96.31,96.31,96.31
2009-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.38,94.70,94.70,94.70,94.70,94.70,94.70,94.69,94.69,94.69,94.69,94.69,94.69,94.74,94.74,94.74,94.74,94.74,94.75,94.75,94.75,94.75,94.75,94.75,94.75,94.75,94.75,94.75,94.80,94.81,94.81,94.81,94.81,94.81,94.81,94.81,94.78,97.07,97.07,97.07,97.07,97.07,97.07,97.07,97.07,97.07,97.07,97.07,97.07,97.07,97.07,97.07,97.07,97.07,97.07,97.07,97.07,97.07,97.07,97.07
2009-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.35,94.49,94.49,94.49,94.49,94.49,94.49,94.79,94.79,94.79,94.79,94.79,94.79,94.60,94.60,94.60,94.60,94.60,94.62,94.62,94.62,94.62,94.62,94.62,94.62,94.62,94.62,94.62,94.50,94.51,94.51,94.51,94.51,94.51,94.51,94.51,94.64,96.93,96.93,96.93,96.93,96.93,96.93,96.93,96.93,96.93,96.93,96.93,96.93,96.93,96.93,96.93,96.93,96.93,96.93,96.93,96.93,96.93,96.93,96.93
2009-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.79,94.74,94.74,94.74,94.74,94.74,94.74,95.39,95.39,95.39,95.39,95.39,95.39,95.14,95.14,95.14,95.14,95.14,95.20,95.20,95.20,95.20,95.20,95.20,95.20,95.20,95.20,95.20,95.18,95.19,95.19,95.19,95.19,95.19,95.19,95.19,95.27,97.57,97.57,97.57,97.57,97.57,97.57,97.57,97.57,97.57,97.57,97.57,97.57,97.57,97.57,97.57,97.57,97.57,97.57,97.57,97.57,97.57,97.57,97.57
2009-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.07,92.92,92.92,92.92,92.92,92.92,92.92,93.94,93.94,93.94,93.94,93.94,93.94,94.19,94.19,94.19,94.19,94.19,94.25,94.25,94.25,94.25,94.25,94.25,94.25,94.25,94.25,94.25,94.61,94.61,94.61,94.61,94.61,94.61,94.61,94.61,94.59,96.87,96.87,96.87,96.87,96.87,96.87,96.87,96.87,96.87,96.87,96.87,96.87,96.87,96.87,96.87,96.87,96.87,96.87,96.87,96.87,96.87,96.87,96.87
