"",2005-11-16,2005-12-16,2006-01-16,2006-02-16,2006-03-28,2006-06-16,2006-06-26,2006-07-03,2006-07-17,2006-08-16,2006-09-14,2006-10-16,2006-11-17,2006-12-15,2007-01-16,2007-02-16,2007-03-21,2007-04-16,2007-05-10,2007-06-15,2007-07-13,2007-08-16,2007-09-14,2007-10-15,2007-11-16,2007-12-14,2008-01-16,2008-02-15,2008-03-17,2008-04-14,2008-05-16,2008-06-19,2008-07-14,2008-08-15,2008-09-16,2008-10-16,2008-11-17,2008-12-16,2009-01-16,2009-02-16,2009-03-16,2010-03-04,2010-03-15,2010-04-16,2010-05-17,2010-06-15,2010-07-14,2010-08-16,2010-09-15,2010-10-15,2010-11-15,2010-12-14,2011-01-17,2011-02-14,2011-03-17,2011-04-15,2011-05-16,2011-06-15,2011-07-15,2011-08-15,2011-09-15,2011-10-17,2011-11-14,2011-12-15,2012-01-16,2012-02-14,2012-03-15,2012-04-16,2012-05-14,2012-06-15,2012-07-16,2012-08-15,2012-09-17,2012-10-15,2012-11-14,2012-12-17,2013-01-16,2013-02-15,2013-04-15,2013-05-15,2013-06-17,2013-07-15,2013-08-12,2013-09-16,2013-10-15,2013-11-15,2013-12-16,2014-01-16,2014-02-17,2014-03-17,2014-04-15,2014-05-15,2014-06-16,2014-07-15,2014-08-15,2014-09-15,2014-10-15,2014-11-17,2014-12-15,2015-01-16,2015-02-17
2006-08,,,,,,,,,,,,102.93,102.87,102.87,102.87,102.87,102.99,102.99,102.47,102.47,102.40,102.40,102.41,102.89,102.89,102.89,102.89,102.72,102.72,102.77,102.77,102.77,102.77,102.79,102.80,102.80,102.80,102.80,102.80,102.80,102.80,101.76,101.59,101.59,101.59,101.59,101.59,101.59,101.59,101.59,101.59,101.59,101.59,101.48,101.51,101.51,101.51,101.51,101.51,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,95.98,95.98,95.98,95.98,95.98,95.98,95.98,95.98,95.98,95.98,95.98,95.98,95.98,95.98,95.98,95.98,95.98,95.98,95.98,95.98,95.98,95.98,95.98
2006-09,,,,,,,,,,,,,105.56,105.56,105.41,105.41,105.42,105.42,105.25,105.25,105.35,105.35,105.39,105.37,105.37,105.37,105.37,105.98,105.98,106.14,106.14,106.14,106.14,106.12,106.12,106.12,106.12,106.12,106.12,106.12,106.12,104.61,104.49,104.49,104.49,104.49,104.49,104.49,104.49,104.49,104.49,104.49,104.49,104.75,104.76,104.76,104.76,104.76,104.76,104.73,104.73,104.73,104.73,104.73,104.73,104.73,104.73,104.73,104.73,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13
2006-10,,,,,,,,,,,,,,102.00,102.11,102.11,102.28,102.28,101.87,101.87,102.15,102.15,102.19,102.17,102.17,102.17,102.17,102.44,102.44,102.48,102.48,102.48,102.48,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,101.12,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.35,101.37,101.37,101.37,101.37,101.37,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.45,101.45,101.45,101.45,101.45,101.45,101.45,101.45,101.45,95.90,95.90,95.90,95.90,95.90,95.90,95.90,95.90,95.90,95.90,95.90,95.90,95.90,95.90,95.90,95.90,95.90,95.90,95.90,95.90,95.90,95.90,95.90
2006-11,,,,,,,,,,,,,,,103.12,103.12,103.99,103.99,104.14,104.14,104.17,104.17,104.19,104.18,104.18,104.18,104.18,104.29,104.29,104.11,104.11,104.11,104.11,104.15,104.15,104.15,104.15,104.15,104.15,104.15,104.15,102.64,102.93,102.93,102.93,102.93,102.93,102.93,102.93,102.93,102.93,102.93,102.93,103.11,103.05,103.05,103.05,103.05,103.05,103.07,103.07,103.07,103.07,103.07,103.07,103.07,103.07,103.07,103.07,103.00,103.00,103.00,103.00,103.00,103.00,103.00,103.00,103.00,97.36,97.36,97.36,97.36,97.36,97.36,97.36,97.36,97.36,97.36,97.36,97.36,97.36,97.36,97.36,97.36,97.36,97.36,97.36,97.36,97.36,97.36,97.36
2006-12,,,,,,,,,,,,,,,,106.97,105.29,105.29,104.78,104.78,104.85,104.85,104.83,104.82,104.82,104.82,104.82,104.51,104.51,104.66,104.66,104.66,104.66,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,102.71,103.26,103.26,103.26,103.26,103.26,103.26,103.26,103.26,103.26,103.26,103.26,103.02,103.08,103.08,103.08,103.08,103.08,103.18,103.18,103.18,103.18,103.18,103.18,103.18,103.18,103.18,103.18,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,97.62,97.62,97.62,97.62,97.62,97.62,97.62,97.62,97.62,97.62,97.62,97.62,97.62,97.62,97.62,97.62,97.62,97.62,97.62,97.62,97.62,97.62,97.62
2007-01,,,,,,,,,,,,,,,,,,,104.37,104.37,104.86,104.86,104.86,104.84,104.84,104.84,104.84,105.03,104.51,104.88,104.88,104.88,104.88,104.87,104.87,104.87,104.87,104.87,104.87,104.87,104.87,103.27,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.59,103.57,103.57,103.57,103.57,103.57,103.61,103.61,103.61,103.61,103.61,103.61,103.61,103.61,103.61,103.61,103.66,103.66,103.66,103.66,103.66,103.66,103.66,103.66,103.66,97.99,97.99,97.99,97.99,97.99,97.99,97.99,97.99,97.99,97.99,97.99,97.99,97.99,97.99,97.99,97.99,97.99,97.99,97.99,97.99,97.99,97.99,97.99
2007-02,,,,,,,,,,,,,,,,,,,105.39,105.39,105.79,105.79,105.75,105.73,105.73,105.73,105.73,105.67,105.37,105.24,105.24,105.24,105.24,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,103.51,103.53,103.53,103.53,103.53,103.53,103.53,103.53,103.53,103.53,103.53,103.53,103.54,103.54,103.54,103.54,103.54,103.54,103.52,103.52,103.52,103.52,103.52,103.52,103.52,103.52,103.52,103.52,103.54,103.54,103.54,103.54,103.54,103.54,103.54,103.54,103.54,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89
2007-03,,,,,,,,,,,,,,,,,,,,106.22,106.37,106.37,106.35,106.31,106.31,106.31,106.31,106.14,106.25,106.16,106.16,106.16,106.16,106.20,106.21,106.21,106.21,106.21,106.21,106.21,106.21,105.16,105.04,105.04,105.04,105.04,105.04,105.04,105.04,105.04,105.04,105.04,105.04,104.61,104.58,104.58,104.58,104.58,104.58,104.50,104.50,104.50,104.50,104.50,104.50,104.50,104.50,104.50,104.50,104.58,104.58,104.58,104.58,104.58,104.58,104.58,104.58,104.58,98.85,98.85,98.85,98.85,98.85,98.85,98.85,98.85,98.85,98.85,98.85,98.85,98.85,98.85,98.85,98.85,98.85,98.85,98.85,98.85,98.85,98.85,98.85
2007-04,,,,,,,,,,,,,,,,,,,,108.20,107.66,107.66,107.65,107.56,107.56,107.56,107.56,107.44,107.52,107.46,107.46,107.46,107.46,107.18,107.19,107.19,107.19,107.19,107.19,107.19,107.19,105.68,105.30,105.30,105.30,105.30,105.30,105.30,105.30,105.30,105.30,105.30,105.30,105.16,105.14,105.14,105.14,105.14,105.14,105.12,105.12,105.12,105.12,105.12,105.12,105.12,105.12,105.12,105.12,104.81,104.81,104.81,104.81,104.81,104.81,104.81,104.81,104.81,99.08,99.08,99.08,99.08,99.08,99.08,99.08,99.08,99.08,99.08,99.08,99.08,99.08,99.08,99.08,99.08,99.08,99.08,99.08,99.08,99.08,99.08,99.08
2007-05,,,,,,,,,,,,,,,,,,,,,108.48,108.48,108.47,108.36,108.36,108.36,108.36,108.49,108.45,108.42,108.42,108.42,108.42,108.26,108.27,108.27,108.27,108.27,108.27,108.27,108.27,106.65,106.31,106.31,106.31,106.31,106.31,106.31,106.31,106.31,106.31,106.31,106.31,106.35,106.34,106.34,106.34,106.34,106.34,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.23,106.23,106.23,106.23,106.23,106.23,106.23,106.23,106.23,100.41,100.41,100.41,100.41,100.41,100.41,100.41,100.41,100.41,100.41,100.41,100.41,100.41,100.41,100.41,100.41,100.41,100.41,100.41,100.41,100.41,100.41,100.41
2007-06,,,,,,,,,,,,,,,,,,,,,,107.97,107.89,107.83,107.83,107.83,107.83,107.59,108.16,107.89,107.89,107.89,107.89,108.36,108.38,108.38,108.38,108.38,108.38,108.38,108.38,106.80,106.49,106.49,106.49,106.49,106.49,106.49,106.49,106.49,106.49,106.49,106.49,106.55,106.61,106.61,106.61,106.61,106.61,106.57,106.57,106.57,106.57,106.57,106.57,106.57,106.57,106.57,106.57,106.48,106.48,106.48,106.48,106.48,106.48,106.48,106.48,106.48,100.65,100.65,100.65,100.65,100.65,100.65,100.65,100.65,100.65,100.65,100.65,100.65,100.65,100.65,100.65,100.65,100.65,100.65,100.65,100.65,100.65,100.65,100.65
2007-07,,,,,,,,,,,,,,,,,,,,,,,108.21,108.04,108.04,108.04,108.04,107.98,107.78,107.85,107.85,107.85,107.85,107.75,107.69,107.69,107.69,107.69,107.69,107.69,107.69,106.77,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.73,106.70,106.70,106.70,106.70,106.70,106.75,106.75,106.75,106.75,106.75,106.75,106.75,106.75,106.75,106.75,106.73,106.73,106.73,106.73,106.73,106.73,106.73,106.73,106.73,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89
2007-08,,,,,,,,,,,,,,,,,,,,,,,,107.43,107.43,107.43,107.43,107.52,107.35,107.41,107.41,107.41,107.41,107.43,107.43,107.43,107.43,107.43,107.43,107.43,107.43,106.23,106.14,106.14,106.14,106.14,106.14,106.14,106.14,106.14,106.14,106.14,106.14,105.96,106.02,106.02,106.02,106.02,106.02,105.96,105.96,105.96,105.96,105.96,105.96,105.96,105.96,105.96,105.96,106.06,106.06,106.06,106.06,106.06,106.06,106.06,106.06,106.06,100.26,100.26,100.26,100.26,100.26,100.26,100.26,100.26,100.26,100.26,100.26,100.26,100.26,100.26,100.26,100.26,100.26,100.26,100.26,100.26,100.26,100.26,100.26
2007-09,,,,,,,,,,,,,,,,,,,,,,,,,107.34,107.34,107.34,107.32,107.21,107.35,107.35,107.35,107.35,107.38,107.38,107.38,107.38,107.38,107.38,107.38,107.38,105.51,105.38,105.38,105.38,105.38,105.38,105.38,105.38,105.38,105.38,105.38,105.38,105.72,105.75,105.75,105.75,105.75,105.75,105.71,105.71,105.71,105.71,105.71,105.71,105.71,105.71,105.71,105.71,105.90,105.90,105.90,105.90,105.90,105.90,105.90,105.90,105.90,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11
2007-10,,,,,,,,,,,,,,,,,,,,,,,,,,106.88,106.88,107.76,107.83,107.88,107.88,107.88,107.88,107.81,107.81,107.81,107.81,107.81,107.81,107.81,107.81,106.40,106.65,106.65,106.65,106.65,106.65,106.65,106.65,106.65,106.65,106.65,106.65,106.72,106.77,106.77,106.77,106.77,106.77,106.84,106.84,106.84,106.84,106.84,106.84,106.84,106.84,106.84,106.84,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.04
2007-11,,,,,,,,,,,,,,,,,,,,,,,,,,,108.06,108.45,109.35,109.10,109.10,109.10,109.10,109.14,109.14,109.14,109.14,109.14,109.14,109.14,109.14,107.51,107.99,107.99,107.99,107.99,107.99,107.99,107.99,107.99,107.99,107.99,107.99,108.24,108.09,108.09,108.09,108.09,108.09,108.13,108.13,108.13,108.13,108.13,108.13,108.13,108.13,108.13,108.13,108.10,108.10,108.10,108.10,108.10,108.10,108.10,108.10,108.10,102.18,102.18,102.18,102.18,102.18,102.18,102.18,102.18,102.18,102.18,102.18,102.18,102.18,102.18,102.18,102.18,102.18,102.18,102.18,102.18,102.18,102.18,102.18
2007-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.63,109.49,109.74,109.74,109.74,109.74,109.76,109.76,109.76,109.76,109.76,109.76,109.76,109.76,107.26,108.19,108.19,108.19,108.19,108.19,108.19,108.19,108.19,108.19,108.19,108.19,107.96,108.08,108.08,108.08,108.08,108.08,108.22,108.22,108.22,108.22,108.22,108.22,108.22,108.22,108.22,108.22,108.38,108.38,108.38,108.38,108.38,108.38,108.38,108.38,108.38,102.45,102.45,102.45,102.45,102.45,102.45,102.45,102.45,102.45,102.45,102.45,102.45,102.45,102.45,102.45,102.45,102.45,102.45,102.45,102.45,102.45,102.45,102.45
2008-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.43,109.98,109.98,109.98,109.98,110.00,110.00,110.00,110.00,110.00,110.00,110.00,109.69,107.83,108.18,108.18,108.18,108.18,108.18,108.18,108.18,108.18,108.18,108.18,108.18,108.13,108.05,108.05,108.05,108.05,108.05,108.16,108.16,108.16,108.16,108.16,108.16,108.16,108.16,108.16,108.16,108.24,108.24,108.24,108.24,108.24,108.24,108.24,108.24,108.24,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32
2008-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.16,111.16,111.16,111.16,111.18,111.18,111.18,111.18,111.18,111.18,111.18,111.06,109.43,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.30,109.32,109.32,109.32,109.32,109.32,109.26,109.26,109.26,109.26,109.26,109.26,109.26,109.26,109.26,109.26,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.32
2008-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.12,111.12,111.12,111.20,111.21,111.21,111.21,111.21,111.21,111.21,111.27,109.99,109.77,109.77,109.77,109.77,109.77,109.77,109.77,109.77,109.77,109.77,109.77,109.24,109.21,109.21,109.21,109.21,109.21,109.09,109.09,109.09,109.09,109.09,109.09,109.09,109.09,109.09,109.09,109.18,109.18,109.18,109.18,109.18,109.18,109.18,109.18,109.18,103.22,103.22,103.22,103.22,103.22,103.22,103.22,103.22,103.22,103.22,103.22,103.22,103.22,103.22,103.22,103.22,103.22,103.22,103.22,103.22,103.22,103.22,103.22
2008-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.23,115.23,114.69,114.70,114.70,114.70,114.70,114.70,114.70,114.68,113.19,112.62,112.62,112.62,112.62,112.62,112.62,112.62,112.62,112.62,112.62,112.62,112.43,112.40,112.40,112.40,112.40,112.40,112.33,112.33,112.33,112.33,112.33,112.33,112.33,112.33,112.33,112.33,111.73,111.73,111.73,111.73,111.73,111.73,111.73,111.73,111.73,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62
2008-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.62,112.42,112.43,112.43,112.43,112.43,112.43,112.43,112.41,110.58,110.05,110.05,110.05,110.05,110.05,110.05,110.05,110.05,110.05,110.05,110.05,110.11,110.11,110.11,110.11,110.11,110.11,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.88,109.88,109.88,109.88,109.88,109.88,109.88,109.88,109.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88
2008-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.96,110.99,110.99,110.99,110.99,110.99,110.99,111.16,109.48,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.01,109.09,109.09,109.09,109.09,109.09,109.15,109.15,109.15,109.15,109.15,109.15,109.15,109.15,109.15,109.15,109.02,109.02,109.02,109.02,109.02,109.02,109.02,109.02,109.02,103.06,103.06,103.06,103.06,103.06,103.06,103.06,103.06,103.06,103.06,103.06,103.06,103.06,103.06,103.06,103.06,103.06,103.06,103.06,103.06,103.06,103.06,103.06
2008-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.00,112.00,112.00,112.00,112.00,112.00,111.92,111.09,110.81,110.81,110.81,110.81,110.81,110.81,110.81,110.81,110.81,110.81,110.81,111.12,111.10,111.10,111.10,111.10,111.10,111.16,111.16,111.16,111.16,111.16,111.16,111.16,111.16,111.16,111.16,111.18,111.18,111.18,111.18,111.18,111.18,111.18,111.18,111.18,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09
2008-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.16,112.16,112.16,112.16,112.16,112.03,110.88,110.84,110.84,110.84,110.84,110.84,110.84,110.84,110.84,110.84,110.84,110.84,110.60,110.71,110.71,110.71,110.71,110.71,110.61,110.61,110.61,110.61,110.61,110.61,110.61,110.61,110.61,110.61,110.75,110.75,110.75,110.75,110.75,110.75,110.75,110.75,110.75,104.69,104.69,104.69,104.69,104.69,104.69,104.69,104.69,104.69,104.69,104.69,104.69,104.69,104.69,104.69,104.69,104.69,104.69,104.69,104.69,104.69,104.69,104.69
2008-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.37,112.37,112.37,112.37,112.28,110.23,110.11,110.11,110.11,110.11,110.11,110.11,110.11,110.11,110.11,110.11,110.11,110.54,110.59,110.59,110.59,110.59,110.59,110.52,110.52,110.52,110.52,110.52,110.52,110.52,110.52,110.52,110.52,110.84,110.84,110.84,110.84,110.84,110.84,110.84,110.84,110.84,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77
2008-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.45,111.45,111.45,111.52,109.95,110.33,110.33,110.33,110.33,110.33,110.33,110.33,110.33,110.33,110.33,110.33,110.41,110.49,110.49,110.49,110.49,110.49,110.58,110.58,110.58,110.58,110.58,110.58,110.58,110.58,110.58,110.58,110.66,110.66,110.66,110.66,110.66,110.66,110.66,110.66,110.66,104.60,104.60,104.60,104.60,104.60,104.60,104.60,104.60,104.60,104.60,104.60,104.60,104.60,104.60,104.60,104.60,104.60,104.60,104.60,104.60,104.60,104.60,104.60
2008-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.68,110.68,111.53,109.86,110.47,110.47,110.47,110.47,110.47,110.47,110.47,110.47,110.47,110.47,110.47,110.83,110.59,110.59,110.59,110.59,110.59,110.64,110.64,110.64,110.64,110.64,110.64,110.64,110.64,110.64,110.64,110.62,110.62,110.62,110.62,110.62,110.62,110.62,110.62,110.62,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57
2008-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.06,112.95,110.14,111.37,111.37,111.37,111.37,111.37,111.37,111.37,111.37,111.37,111.37,111.37,111.12,111.29,111.29,111.29,111.29,111.29,111.46,111.46,111.46,111.46,111.46,111.46,111.46,111.46,111.46,111.46,111.73,111.73,111.73,111.73,111.73,111.73,111.73,111.73,111.73,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62
2009-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.78,107.77,107.77,107.77,107.77,107.77,107.77,107.77,107.77,107.77,107.77,107.77,107.71,107.55,107.55,107.55,107.55,107.55,107.77,107.77,107.77,107.77,107.77,107.77,107.77,107.77,107.77,107.77,107.92,107.92,107.92,107.92,107.92,107.92,107.92,107.92,107.92,102.02,102.02,102.02,102.02,102.02,102.02,102.02,102.02,102.02,102.02,102.02,102.02,102.02,102.02,102.02,102.02,102.02,102.02,102.02,102.02,102.02,102.02,102.02
2009-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.73,106.20,106.20,106.20,106.20,106.20,106.20,106.20,106.20,106.20,106.20,106.20,106.18,106.22,106.22,106.22,106.22,106.22,106.13,106.13,106.13,106.13,106.13,106.13,106.13,106.13,106.13,106.13,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,100.38,100.38,100.38,100.38,100.38,100.38,100.38,100.38,100.38,100.38,100.38,100.38,100.38,100.38,100.38,100.38,100.38,100.38,100.38,100.38,100.38,100.38,100.38
2009-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.61,104.15,104.15,104.15,104.15,104.15,104.15,104.15,104.15,104.15,104.15,104.15,103.58,103.55,103.55,103.55,103.55,103.55,103.42,103.42,103.42,103.42,103.42,103.42,103.42,103.42,103.42,103.42,103.51,103.51,103.51,103.51,103.51,103.51,103.51,103.51,103.51,97.85,97.85,97.85,97.85,97.85,97.85,97.85,97.85,97.85,97.85,97.85,97.85,97.85,97.85,97.85,97.85,97.85,97.85,97.85,97.85,97.85,97.85,97.85
2009-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.37,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.54,103.51,103.51,103.51,103.51,103.51,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.32,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.46,96.86,96.86,96.86,96.86,96.86,96.86,96.86,96.86,96.86,96.86,96.86,96.86,96.86,96.86,96.86,96.86,96.86,96.86,96.86,96.86,96.86,96.86,96.86
2009-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.66,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.20,103.20,103.20,103.20,103.20,103.20,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.84,102.84,102.84,102.84,102.84,102.84,102.84,102.84,102.84,97.21,97.21,97.21,97.21,97.21,97.21,97.21,97.21,97.21,97.21,97.21,97.21,97.21,97.21,97.21,97.21,97.21,97.21,97.21,97.21,97.21,97.21,97.21
2009-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.72,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.31,102.40,102.40,102.40,102.40,102.40,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.43,102.43,102.43,102.43,102.43,102.43,102.43,102.43,102.43,96.83,96.83,96.83,96.83,96.83,96.83,96.83,96.83,96.83,96.83,96.83,96.83,96.83,96.83,96.83,96.83,96.83,96.83,96.83,96.83,96.83,96.83,96.83
2009-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.32,101.85,101.85,101.85,101.85,101.85,101.85,101.85,101.85,101.85,101.85,101.85,102.18,102.16,102.16,102.16,102.16,102.16,102.22,102.22,102.22,102.22,102.22,102.22,102.22,102.22,102.22,102.22,102.29,102.29,102.29,102.29,102.29,102.29,102.29,102.29,102.29,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69
2009-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.63,102.45,102.45,102.45,102.45,102.45,102.45,102.45,102.45,102.45,102.45,102.45,102.26,102.39,102.39,102.39,102.39,102.39,102.28,102.28,102.28,102.28,102.28,102.28,102.28,102.28,102.28,102.28,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.46,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85
2009-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.16,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.47,104.53,104.53,104.53,104.53,104.53,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.87,104.87,104.87,104.87,104.87,104.87,104.87,104.87,104.87,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13
2009-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.82,103.31,103.31,103.31,103.31,103.31,103.31,103.31,103.31,103.31,103.31,103.31,103.43,103.53,103.53,103.53,103.53,103.53,103.61,103.61,103.61,103.61,103.61,103.61,103.61,103.61,103.61,103.61,103.76,103.76,103.76,103.76,103.76,103.76,103.76,103.76,103.76,98.08,98.08,98.08,98.08,98.08,98.08,98.08,98.08,98.08,98.08,98.08,98.08,98.08,98.08,98.08,98.08,98.08,98.08,98.08,98.08,98.08,98.08,98.08
2009-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.42,102.85,102.85,102.85,102.85,102.85,102.85,102.85,102.85,102.85,102.85,102.85,103.24,102.96,102.96,102.96,102.96,102.96,103.02,103.02,103.02,103.02,103.02,103.02,103.02,103.02,103.02,103.02,103.01,103.01,103.01,103.01,103.01,103.01,103.01,103.01,103.01,97.38,97.38,97.38,97.38,97.38,97.38,97.38,97.38,97.38,97.38,97.38,97.38,97.38,97.38,97.38,97.38,97.38,97.38,97.38,97.38,97.38,97.38,97.38
2009-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.55,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.44,103.64,103.64,103.64,103.64,103.64,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.14,98.44,98.44,98.44,98.44,98.44,98.44,98.44,98.44,98.44,98.44,98.44,98.44,98.44,98.44,98.44,98.44,98.44,98.44,98.44,98.44,98.44,98.44,98.44
