"",2005-11-18,2005-12-16,2006-01-24,2006-02-17,2006-03-29,2006-04-24,2006-05-19,2006-06-23,2006-07-14,2006-08-21,2006-09-15,2006-10-23,2006-11-17,2006-12-18,2007-01-22,2007-02-19,2007-03-26,2007-04-23,2007-05-21,2007-06-18,2007-07-20,2007-08-13,2007-08-20,2007-09-18,2007-10-19,2007-11-16,2007-12-17,2008-01-28,2008-02-18,2008-03-17,2008-04-21,2008-05-19,2008-06-23,2008-07-21,2008-08-18,2008-09-22,2008-10-20,2008-11-19,2009-01-19,2009-03-24,2009-04-20,2009-05-19,2009-06-20,2009-08-20,2009-09-21,2009-10-19,2009-11-19,2010-01-18,2010-02-18,2010-03-22,2010-08-19,2010-09-20,2010-10-18,2010-11-18,2011-01-17,2011-02-21,2011-03-21,2011-04-18,2011-05-20,2011-06-20,2011-07-18,2011-08-22,2011-09-19,2011-10-17,2011-11-21,2011-12-19,2012-01-23,2012-02-20,2012-03-19,2012-04-23,2012-05-23,2012-06-18,2012-07-23,2012-08-20,2012-09-24,2012-10-22,2012-11-19,2012-12-17,2013-01-21,2013-02-18,2013-03-18,2013-04-22,2013-05-21,2013-06-17,2013-07-22,2013-08-19,2013-09-23,2013-10-21,2013-11-18,2013-12-16,2014-01-27,2014-02-17,2014-03-24,2014-04-28,2014-05-19,2014-06-16,2014-07-21,2014-08-18,2014-09-22,2014-10-20,2014-11-17,2014-12-15,2015-01-19,2015-02-16
2003-05,98.170,98.170,98.170,98.170,98.170,98.190,98.190,98.190,98.190,98.200,98.200,98.200,98.200,98.200,98.21,98.210,98.210,98.200,98.200,98.200,98.210,98.210,98.210,98.200,98.200,98.200,98.170,98.170,98.170,98.170,98.160,98.150,98.150,98.150,98.150,98.150,98.150,98.150,97.990,97.990,97.980,97.990,97.990,97.990,97.990,97.990,97.990,97.990,97.990,97.990,97.990,97.990,97.990,97.990,97.990,97.990,97.990,97.990,97.990,97.990,97.990,97.990,88.620,88.620,88.610,88.610,88.620,88.610,88.610,88.600,88.600,88.600,88.600,88.600,88.600,88.600,88.600,88.600,88.600,88.600,88.600,88.340,88.540,88.540,88.610,88.640,88.640,88.650,88.650,88.650,88.650,88.650,88.650,88.640,88.640,88.630,88.630,88.630,78.700,78.700,78.700,78.700,78.700,78.680
2003-06,98.590,98.590,98.590,98.590,98.590,98.610,98.610,98.610,98.610,98.620,98.620,98.620,98.620,98.620,98.63,98.630,98.630,98.620,98.620,98.620,98.630,98.630,98.630,98.620,98.620,98.620,98.590,98.590,98.590,98.590,98.580,98.580,98.580,98.580,98.580,98.580,98.580,98.580,98.370,98.360,98.360,98.360,98.360,98.360,98.360,98.360,98.360,98.370,98.370,98.370,98.370,98.370,98.370,98.370,98.370,98.360,98.360,98.360,98.360,98.360,98.370,98.370,88.960,88.960,88.950,88.960,88.960,88.950,88.960,88.940,88.940,88.940,88.940,88.940,88.940,88.940,88.940,88.940,88.940,88.940,88.940,88.690,88.880,88.880,88.960,89.000,89.000,89.000,89.000,89.000,89.000,89.000,89.000,88.990,89.000,88.990,88.990,88.990,79.020,79.020,79.020,79.020,79.020,78.990
2003-07,147.320,147.320,147.320,147.320,147.500,147.600,147.600,147.600,147.600,147.580,147.580,147.580,147.580,147.580,147.59,147.590,147.590,147.610,147.610,147.610,147.610,147.610,147.610,147.620,147.620,147.620,148.290,148.290,148.290,148.290,148.250,148.310,148.310,148.310,148.310,148.310,148.310,148.310,146.300,146.300,146.300,146.300,146.300,146.300,146.300,146.300,146.300,146.300,146.300,146.300,146.300,146.300,146.300,146.300,146.300,146.290,146.300,146.300,146.300,146.300,146.240,146.240,132.250,132.240,132.360,132.160,131.930,131.920,131.920,131.930,131.940,131.940,131.940,131.940,131.940,131.940,131.940,131.940,131.940,131.950,131.950,131.570,131.500,131.500,131.510,131.930,131.930,131.940,131.940,131.940,131.940,131.920,131.920,131.710,131.650,131.630,131.630,131.630,116.880,116.880,116.880,116.880,116.880,116.800
2003-08,98.480,98.480,98.480,98.480,98.510,98.540,98.540,98.540,98.540,98.540,98.540,98.540,98.540,98.540,98.55,98.550,98.550,98.550,98.550,98.550,98.550,98.550,98.550,98.550,98.550,98.550,98.460,98.460,98.460,98.460,98.450,98.450,98.450,98.450,98.450,98.450,98.450,98.450,98.110,98.100,98.100,98.100,98.100,98.100,98.100,98.100,98.110,98.110,98.110,98.110,98.110,98.110,98.110,98.110,98.110,98.110,98.110,98.110,98.110,98.110,98.110,98.110,88.730,88.730,88.720,88.720,88.730,88.720,88.720,88.710,88.710,88.710,88.710,88.710,88.710,88.710,88.710,88.710,88.710,88.710,88.710,88.450,88.660,88.660,88.730,88.770,88.770,88.770,88.770,88.770,88.770,88.770,88.770,88.760,88.770,88.760,88.760,88.760,78.820,78.820,78.820,78.820,78.820,78.790
2003-09,100.220,100.220,100.220,100.220,100.220,100.250,100.250,100.250,100.250,100.260,100.260,100.260,100.280,100.280,100.28,100.280,100.280,100.280,100.280,100.280,100.290,100.290,100.290,100.290,100.290,100.290,100.230,100.230,100.230,100.230,100.210,100.210,100.210,100.210,100.210,100.210,100.210,100.210,99.730,99.720,99.720,99.720,99.720,99.720,99.720,99.720,99.720,99.720,99.720,99.720,99.730,99.730,99.730,99.730,99.730,99.730,99.730,99.730,99.730,99.730,99.730,99.730,90.190,90.190,90.190,90.190,90.200,90.190,90.190,90.180,90.180,90.180,90.180,90.180,90.180,90.180,90.180,90.180,90.180,90.180,90.180,89.920,90.100,90.100,90.170,90.230,90.230,90.230,90.230,90.230,90.230,90.230,90.230,90.220,90.220,90.210,90.210,90.210,80.100,80.100,80.100,80.100,80.100,80.080
2003-10,98.570,98.570,98.570,98.570,98.570,98.600,98.600,98.600,98.600,98.600,98.600,98.600,98.620,98.620,98.62,98.620,98.620,98.620,98.620,98.620,98.620,98.620,98.620,98.620,98.620,98.620,98.530,98.530,98.530,98.530,98.520,98.520,98.520,98.520,98.520,98.520,98.520,98.520,98.130,98.120,98.120,98.120,98.120,98.120,98.120,98.120,98.120,98.120,98.120,98.120,98.130,98.130,98.120,98.120,98.120,98.120,98.120,98.120,98.120,98.120,98.130,98.130,88.740,88.740,88.740,88.740,88.740,88.730,88.740,88.730,88.720,88.720,88.720,88.720,88.720,88.720,88.720,88.720,88.720,88.720,88.720,88.470,88.670,88.670,88.750,88.780,88.780,88.790,88.790,88.790,88.790,88.780,88.780,88.780,88.780,88.770,88.770,88.770,78.830,78.830,78.830,78.830,78.830,78.800
2003-11,160.070,160.070,160.070,160.070,160.090,160.060,160.060,160.060,160.060,160.050,160.060,160.060,160.070,160.070,160.09,160.090,160.090,160.080,160.080,160.080,160.070,160.070,160.070,160.190,160.190,160.180,160.420,160.420,160.420,160.420,160.580,160.490,160.490,160.490,160.490,160.490,160.490,160.490,160.380,160.360,160.360,160.360,160.360,160.360,160.360,160.360,160.360,160.350,160.350,160.350,160.350,160.350,160.350,160.350,160.350,160.360,160.360,160.360,160.360,160.360,160.490,160.490,145.140,145.150,145.010,145.010,145.020,145.020,145.000,144.970,144.940,144.940,144.940,144.940,144.940,144.940,144.940,144.950,144.950,144.940,144.940,144.510,145.310,145.310,145.520,145.120,145.120,145.130,145.130,145.130,145.130,145.140,145.140,145.260,145.270,145.250,145.250,145.240,128.970,128.970,128.970,128.970,128.970,128.800
2003-12,98.710,98.710,98.710,98.710,98.720,98.740,98.740,98.740,98.740,98.740,98.750,98.750,98.760,98.760,98.76,98.760,98.760,98.760,98.760,98.760,98.770,98.770,98.770,98.760,98.760,98.760,98.720,98.720,98.720,98.740,98.730,98.720,98.720,98.720,98.720,98.720,98.720,98.720,98.350,98.340,98.340,98.340,98.340,98.340,98.340,98.340,98.340,98.340,98.340,98.340,98.340,98.340,98.340,98.340,98.340,98.340,98.340,98.340,98.340,98.340,98.350,98.350,88.940,88.940,88.930,88.930,88.930,88.930,88.930,88.920,88.920,88.920,88.920,88.920,88.920,88.920,88.920,88.920,88.920,88.920,88.920,88.660,88.860,88.860,88.920,88.950,88.950,88.960,88.960,88.960,88.960,88.960,88.960,88.950,88.960,88.950,88.950,88.950,78.990,78.990,78.990,78.990,78.990,78.960
2004-01,98.830,98.830,98.830,98.830,98.840,98.860,98.860,98.860,98.860,98.860,98.870,98.870,98.880,98.880,98.88,98.880,98.880,98.880,98.880,98.880,98.890,98.890,98.890,98.880,98.880,98.880,98.810,98.810,98.810,98.810,98.810,98.800,98.800,98.800,98.800,98.800,98.800,98.800,98.440,98.430,98.430,98.430,98.430,98.410,98.410,98.410,98.410,98.410,98.410,98.410,98.410,98.410,98.410,98.410,98.410,98.410,98.410,98.410,98.410,98.410,98.410,98.410,89.000,89.000,88.990,88.990,89.000,88.990,88.990,88.980,88.980,88.980,88.980,88.980,88.980,88.980,88.980,88.980,88.980,88.980,88.980,88.720,88.920,88.920,88.970,89.010,89.010,89.010,89.010,89.010,89.010,89.010,89.010,89.010,89.010,89.010,89.010,89.010,79.040,79.040,79.040,79.040,79.040,79.010
2004-02,98.890,98.890,98.890,98.890,98.890,98.920,98.920,98.920,98.920,98.920,98.920,98.920,98.940,98.940,98.94,98.940,98.940,98.940,98.940,98.940,98.940,98.940,98.940,98.940,98.940,98.940,98.870,98.870,98.870,98.870,98.860,98.850,98.850,98.850,98.850,98.850,98.850,98.850,98.500,98.490,98.490,98.490,98.490,98.460,98.460,98.460,98.460,98.470,98.470,98.470,98.470,98.470,98.470,98.470,98.470,98.470,98.470,98.470,98.470,98.470,98.470,98.470,89.050,89.050,89.040,89.050,89.050,89.040,89.040,89.030,89.030,89.030,89.030,89.030,89.030,89.030,89.030,89.030,89.030,89.030,89.030,88.770,88.970,88.970,89.030,89.070,89.070,89.080,89.080,89.080,89.080,89.080,89.080,89.070,89.080,89.080,89.080,89.080,79.100,79.100,79.100,79.100,79.100,79.070
2004-03,101.310,101.310,101.310,101.310,101.310,101.340,101.340,101.340,101.340,101.350,101.370,101.370,101.380,101.380,101.39,101.390,101.390,101.390,101.390,101.390,101.390,101.390,101.390,101.400,101.400,101.400,101.370,101.370,101.370,101.370,101.350,101.350,101.350,101.350,101.350,101.350,101.350,101.350,100.780,100.770,100.770,100.770,100.770,100.740,100.740,100.740,100.740,100.740,100.740,100.740,100.750,100.750,100.740,100.740,100.740,100.740,100.740,100.740,100.740,100.740,100.740,100.740,91.110,91.100,91.110,91.110,91.120,91.110,91.110,91.100,91.100,91.100,91.100,91.100,91.100,91.100,91.100,91.100,91.100,91.100,91.100,90.830,91.000,91.000,91.070,91.150,91.150,91.150,91.150,91.150,91.150,91.150,91.150,91.130,91.140,91.140,91.140,91.140,80.930,80.930,80.930,80.930,80.930,80.910
2004-04,99.410,99.410,99.410,99.410,99.410,99.440,99.440,99.440,99.440,99.440,99.460,99.460,99.470,99.470,99.47,99.470,99.470,99.470,99.470,99.480,99.480,99.480,99.480,99.510,99.510,99.510,99.450,99.450,99.450,99.450,99.440,99.430,99.430,99.430,99.430,99.430,99.430,99.430,99.020,99.010,99.010,99.010,99.010,98.980,98.980,98.980,98.980,98.980,98.980,98.980,98.980,98.980,98.980,98.980,98.980,98.980,98.980,98.980,98.980,98.980,98.990,98.990,89.520,89.530,89.520,89.520,89.530,89.520,89.520,89.510,89.510,89.510,89.510,89.510,89.510,89.510,89.510,89.510,89.510,89.510,89.510,89.240,89.440,89.440,89.510,89.560,89.560,89.570,89.570,89.570,89.570,89.570,89.570,89.560,89.570,89.570,89.570,89.570,79.530,79.530,79.530,79.530,79.530,79.510
2004-05,100.560,100.560,100.560,100.560,100.560,100.590,100.590,100.590,100.590,100.590,100.610,100.610,100.630,100.630,100.63,100.630,100.630,100.630,100.630,100.630,100.640,100.640,100.640,100.670,100.670,100.670,100.620,100.620,100.620,100.620,100.610,100.570,100.570,100.570,100.570,100.570,100.570,100.570,100.240,100.230,100.230,100.230,100.230,100.200,100.200,100.200,100.200,100.200,100.200,100.200,100.200,100.200,100.200,100.200,100.200,100.200,100.200,100.200,100.200,100.200,100.210,100.210,90.620,90.620,90.630,90.630,90.630,90.630,90.630,90.620,90.620,90.620,90.610,90.610,90.610,90.610,90.610,90.620,90.620,90.620,90.620,90.340,90.550,90.550,90.620,90.690,90.690,90.690,90.690,90.690,90.690,90.690,90.690,90.680,90.690,90.690,90.690,90.690,80.530,80.530,80.530,80.530,80.530,80.510
2004-06,99.640,99.640,99.640,99.640,99.640,99.670,99.670,99.670,99.670,99.670,99.690,99.690,99.710,99.710,99.71,99.710,99.710,99.710,99.710,99.710,99.740,99.740,99.740,99.760,99.760,99.760,99.710,99.710,99.710,99.710,99.690,99.640,99.640,99.640,99.640,99.640,99.640,99.640,99.240,99.230,99.230,99.230,99.230,99.200,99.200,99.210,99.210,99.210,99.210,99.210,99.210,99.210,99.210,99.210,99.210,99.210,99.210,99.210,99.210,99.210,99.220,99.220,89.730,89.730,89.720,89.730,89.730,89.720,89.730,89.710,89.710,89.710,89.710,89.710,89.710,89.710,89.710,89.710,89.710,89.710,89.710,89.560,89.640,89.640,89.680,89.710,89.710,89.720,89.720,89.720,89.720,89.710,89.710,89.720,89.720,89.720,89.720,89.720,79.670,79.670,79.670,79.670,79.670,79.640
2004-07,149.280,149.280,149.280,149.280,149.450,149.550,149.550,149.550,149.550,149.550,149.560,149.560,149.570,149.570,149.57,149.570,149.570,149.590,149.590,149.610,149.640,149.640,149.640,149.670,149.670,149.680,150.350,150.350,150.350,150.350,150.310,150.390,150.380,150.380,150.380,150.380,150.380,150.380,148.340,148.340,148.330,148.330,148.330,148.280,148.280,148.280,148.280,148.280,148.280,148.280,148.280,148.280,148.280,148.280,148.280,148.270,148.270,148.270,148.270,148.270,148.210,148.210,134.040,134.020,134.170,134.130,134.100,134.080,134.080,134.090,134.110,134.110,134.110,134.110,134.110,134.110,134.110,134.110,134.110,134.120,134.120,133.640,133.640,133.640,133.720,134.150,134.150,134.160,134.160,134.160,134.160,134.140,134.140,133.900,133.830,133.820,133.820,133.830,118.830,118.830,118.830,118.830,118.830,118.750
2004-08,99.820,99.820,99.820,99.820,99.820,99.850,99.850,99.850,99.850,99.860,99.880,99.880,99.890,99.890,99.89,99.890,99.890,99.890,99.890,99.910,99.930,99.930,99.930,99.960,99.960,99.960,99.890,99.890,99.890,99.890,99.880,99.830,99.830,99.830,99.830,99.830,99.830,99.840,99.450,99.440,99.440,99.440,99.440,99.410,99.410,99.410,99.410,99.410,99.410,99.410,99.410,99.410,99.410,99.410,99.410,99.410,99.410,99.410,99.410,99.410,99.420,99.420,89.910,89.910,89.910,89.910,89.920,89.910,89.910,89.900,89.900,89.900,89.900,89.900,89.900,89.900,89.900,89.900,89.900,89.900,89.900,89.870,89.870,89.870,89.900,89.930,89.930,89.930,89.930,89.930,89.930,89.930,89.930,89.940,89.940,89.940,89.940,89.940,79.860,79.860,79.860,79.860,79.860,79.830
2004-09,99.820,99.820,99.820,99.820,99.830,99.860,99.860,99.860,99.860,99.860,99.880,99.880,99.890,99.890,99.89,99.890,99.890,99.890,99.890,99.910,99.940,99.940,99.940,99.960,99.960,99.960,99.900,99.900,99.900,99.900,99.890,99.830,99.830,99.830,99.830,99.830,99.830,99.840,99.450,99.450,99.450,99.450,99.450,99.410,99.410,99.410,99.410,99.420,99.420,99.420,99.420,99.420,99.420,99.420,99.420,99.420,99.420,99.420,99.420,99.420,99.430,99.430,89.920,89.920,89.910,89.920,89.920,89.910,89.920,89.900,89.900,89.900,89.900,89.900,89.900,89.900,89.900,89.900,89.900,89.900,89.900,89.870,89.870,89.870,89.900,89.930,89.930,89.930,89.930,89.930,89.930,89.930,89.930,89.940,89.940,89.940,89.940,89.940,79.870,79.870,79.870,79.870,79.870,79.840
2004-10,102.320,102.320,102.320,102.320,102.330,102.380,102.380,102.380,102.380,102.380,102.410,102.410,102.420,102.420,102.43,102.430,102.430,102.420,102.420,102.530,102.660,102.660,102.660,102.690,102.690,102.690,102.660,102.660,102.660,102.660,102.650,102.570,102.570,102.570,102.570,102.570,102.570,102.580,102.060,102.050,102.050,102.050,102.050,102.020,102.020,102.020,102.020,102.020,102.020,102.020,102.030,102.030,102.030,102.030,102.030,102.020,102.020,102.020,102.020,102.020,102.030,102.030,92.270,92.270,92.280,92.290,92.290,92.280,92.280,92.270,92.270,92.270,92.270,92.270,92.270,92.270,92.270,92.270,92.270,92.270,92.270,92.340,92.340,92.340,92.350,92.290,92.290,92.290,92.290,92.290,92.290,92.300,92.290,92.300,92.300,92.300,92.300,92.300,81.960,81.960,81.960,81.960,81.960,81.940
2004-11,162.410,162.410,162.410,162.410,162.410,162.390,162.390,162.400,162.400,162.390,162.420,162.420,162.440,162.440,162.45,162.450,162.450,162.430,162.430,162.460,162.500,162.500,162.500,162.620,162.620,162.620,162.910,162.910,162.910,162.910,163.070,162.810,162.810,162.810,162.810,162.810,162.810,162.830,162.780,162.760,162.760,162.760,162.760,162.700,162.700,162.710,162.710,162.700,162.700,162.700,162.690,162.690,162.690,162.690,162.690,162.710,162.720,162.720,162.720,162.720,162.860,162.860,147.270,147.290,147.130,147.130,147.140,147.140,147.120,147.080,147.060,147.060,147.060,147.060,147.060,147.060,147.060,147.060,147.060,147.050,147.050,147.530,147.530,147.530,147.500,147.080,147.080,147.070,147.070,147.070,147.070,147.090,147.090,147.290,147.300,147.310,147.310,147.290,130.790,130.790,130.790,130.790,130.790,130.610
2004-12,99.860,99.860,99.860,99.860,99.860,99.890,99.890,99.890,99.890,99.890,99.910,99.910,99.920,99.920,99.92,99.920,99.920,99.920,99.920,99.940,99.970,99.970,99.970,99.990,99.990,99.990,99.930,99.930,99.930,99.950,99.940,99.890,99.880,99.890,99.890,99.890,99.890,99.890,99.510,99.500,99.500,99.500,99.500,99.470,99.470,99.470,99.470,99.470,99.470,99.470,99.470,99.470,99.470,99.470,99.470,99.470,99.470,99.470,99.470,99.470,99.480,99.480,89.960,89.970,89.960,89.970,89.970,89.960,89.970,89.950,89.950,89.950,89.950,89.950,89.950,89.950,89.950,89.950,89.950,89.950,89.950,89.930,89.930,89.930,89.950,89.980,89.980,89.980,89.980,89.980,89.980,89.980,89.980,89.990,89.990,89.990,89.990,89.990,79.910,79.910,79.910,79.910,79.910,79.880
2005-01,99.940,99.940,99.940,99.940,99.940,99.990,99.990,99.990,99.990,99.990,100.010,100.010,100.020,100.020,100.03,100.030,100.030,100.020,100.020,100.040,100.070,100.070,100.070,100.100,100.100,100.100,100.040,100.040,100.040,100.040,100.030,99.980,99.980,99.980,99.980,99.980,99.980,99.990,99.600,99.600,99.600,99.600,99.600,99.560,99.560,99.560,99.560,99.570,99.570,99.570,99.570,99.570,99.570,99.570,99.570,99.570,99.570,99.570,99.570,99.570,99.580,99.580,90.050,90.050,90.050,90.060,90.060,90.050,90.050,90.040,90.040,90.040,90.040,90.040,90.040,90.040,90.040,90.040,90.040,90.040,90.040,90.020,90.020,90.020,90.020,90.050,90.050,90.050,90.050,90.050,90.050,90.050,90.050,90.060,90.060,90.060,90.060,90.060,79.970,79.970,79.970,79.970,79.970,79.940
2005-02,100.090,100.090,100.090,100.090,100.090,100.140,100.140,100.140,100.140,100.150,100.160,100.160,100.180,100.180,100.18,100.180,100.180,100.180,100.180,100.200,100.220,100.220,100.220,100.250,100.250,100.250,100.200,100.200,100.200,100.200,100.190,100.140,100.140,100.140,100.140,100.140,100.140,100.150,99.770,99.770,99.760,99.770,99.770,99.730,99.730,99.730,99.730,99.730,99.730,99.730,99.740,99.740,99.740,99.740,99.740,99.740,99.740,99.740,99.740,99.740,99.740,99.740,90.200,90.200,90.170,90.170,90.170,90.170,90.170,90.150,90.150,90.150,90.150,90.150,90.150,90.150,90.150,90.150,90.150,90.150,90.150,90.130,90.130,90.130,90.130,90.170,90.170,90.170,90.170,90.170,90.170,90.170,90.170,90.180,90.180,90.180,90.180,90.180,80.080,80.080,80.080,80.080,80.080,80.050
2005-03,103.530,103.530,103.530,103.530,103.530,103.590,103.590,103.590,103.590,103.600,103.620,103.620,103.630,103.630,103.64,103.640,103.640,103.640,103.640,103.660,103.680,103.680,103.680,103.710,103.710,103.710,103.710,103.710,103.710,103.710,103.700,103.670,103.660,103.670,103.670,103.670,103.670,103.670,103.090,103.090,103.090,103.090,103.090,103.050,103.050,103.050,103.050,103.060,103.060,103.060,103.060,103.060,103.060,103.060,103.060,103.060,103.060,103.060,103.060,103.060,103.060,103.060,93.200,93.200,93.230,93.230,93.230,93.230,93.230,93.220,93.210,93.210,93.210,93.210,93.210,93.210,93.210,93.210,93.210,93.210,93.210,93.130,93.130,93.130,93.130,93.220,93.220,93.220,93.220,93.220,93.220,93.220,93.220,93.210,93.210,93.210,93.210,93.210,82.770,82.770,82.770,82.770,82.770,82.750
2005-04,100.980,100.980,100.980,100.980,100.970,101.030,101.030,101.030,101.030,101.040,101.060,101.060,101.030,101.030,101.03,101.030,101.030,101.030,101.030,101.040,101.060,101.060,101.060,101.080,101.080,101.080,101.040,101.040,101.040,101.040,101.030,100.990,100.990,100.990,100.990,100.990,100.990,100.990,100.580,100.580,100.580,100.580,100.580,100.550,100.550,100.550,100.550,100.550,100.550,100.550,100.560,100.560,100.560,100.560,100.560,100.550,100.550,100.550,100.550,100.550,100.560,100.560,90.940,90.940,90.950,90.950,90.960,90.960,90.960,90.960,90.960,90.960,90.960,90.960,90.960,90.960,90.960,90.960,90.960,90.960,90.960,90.930,90.930,90.930,90.930,90.980,90.980,90.980,90.980,90.980,90.980,90.980,90.980,90.980,90.990,90.990,90.990,90.990,80.790,80.790,80.790,80.790,80.790,80.760
2005-05,101.180,101.180,101.180,101.180,101.220,101.270,101.280,101.280,101.280,101.290,101.300,101.320,101.290,101.290,101.29,101.290,101.290,101.290,101.290,101.300,101.320,101.320,101.320,101.340,101.340,101.340,101.310,101.310,101.310,101.310,101.300,101.250,101.250,101.250,101.250,101.250,101.250,101.260,100.870,100.870,100.870,100.870,100.870,100.840,100.840,100.840,100.840,100.840,100.840,100.840,100.840,100.840,100.840,100.840,100.840,100.840,100.840,100.840,100.840,100.840,100.850,100.850,91.210,91.210,91.180,91.180,91.180,91.180,91.190,91.190,91.190,91.190,91.190,91.190,91.190,91.190,91.190,91.190,91.190,91.190,91.190,91.150,91.150,91.150,91.150,91.200,91.200,91.200,91.210,91.210,91.210,91.210,91.210,91.210,91.210,91.210,91.210,91.210,80.990,80.990,80.990,80.990,80.990,80.960
2005-06,101.150,101.150,101.150,101.150,101.140,101.200,101.210,101.210,101.210,101.220,101.230,101.250,101.220,101.220,101.22,101.220,101.220,101.220,101.220,101.230,101.290,101.290,101.290,101.310,101.310,101.310,101.280,101.280,101.280,101.280,101.270,101.190,101.190,101.190,101.200,101.200,101.200,101.200,100.800,100.800,100.900,100.900,100.900,100.860,100.860,100.860,100.860,100.860,100.860,100.870,100.870,100.870,100.870,100.870,100.870,100.870,100.870,100.870,100.870,100.870,100.880,100.880,91.230,91.230,91.240,91.240,91.250,91.250,91.250,91.250,91.250,91.250,91.250,91.250,91.250,91.250,91.250,91.250,91.250,91.250,91.250,91.240,91.240,91.240,91.250,91.240,91.240,91.240,91.240,91.240,91.240,91.240,91.240,91.250,91.250,91.250,91.250,91.250,81.030,81.030,81.030,81.030,81.030,81.000
2005-07,151.500,151.500,151.500,152.020,151.650,151.870,151.860,151.870,151.870,151.850,151.860,151.880,151.800,151.800,151.80,151.800,151.800,151.820,151.820,151.870,151.860,151.860,151.860,151.900,151.900,151.900,152.610,152.610,152.610,152.610,152.570,152.660,152.650,152.650,152.650,152.650,152.650,152.660,150.410,150.410,150.420,150.420,150.420,150.360,150.360,150.360,150.360,150.360,150.360,150.360,150.360,150.360,150.360,150.360,150.360,150.350,150.360,150.360,150.360,150.360,150.300,150.300,135.920,135.900,136.080,136.040,136.000,136.000,136.000,136.070,136.090,136.090,136.090,136.090,136.090,136.090,136.090,136.090,136.090,136.100,136.100,135.620,135.620,135.620,135.630,136.050,136.050,136.050,136.060,136.060,136.060,136.030,136.030,135.800,135.750,135.740,135.740,135.740,120.530,120.530,120.530,120.530,120.530,120.450
2005-08,101.520,101.520,101.520,101.510,101.500,101.570,101.570,101.580,101.580,101.580,101.600,101.610,101.580,101.580,101.58,101.580,101.580,101.590,101.590,101.640,101.690,101.690,101.690,101.720,101.720,101.720,101.660,101.660,101.660,101.660,101.640,101.570,101.570,101.570,101.580,101.580,101.580,101.580,101.210,101.210,101.220,101.220,101.220,101.180,101.180,101.180,101.180,101.180,101.180,101.180,101.180,101.180,101.180,101.180,101.180,101.180,101.180,101.180,101.180,101.180,101.200,101.200,91.510,91.510,91.490,91.490,91.490,91.500,91.500,91.500,91.500,91.500,91.500,91.500,91.500,91.500,91.500,91.500,91.500,91.500,91.500,91.520,91.520,91.520,91.520,91.530,91.530,91.530,91.530,91.530,91.530,91.530,91.530,91.540,91.540,91.540,91.540,91.550,81.290,81.290,81.290,81.290,81.290,81.260
2005-09,101.450,101.450,101.450,101.450,101.440,101.510,101.510,101.510,101.510,101.520,101.540,101.550,101.510,101.510,101.52,101.520,101.520,101.520,101.520,101.570,101.620,101.620,101.620,101.560,101.560,101.560,101.490,101.490,101.490,101.490,101.480,101.400,101.400,101.400,101.410,101.410,101.410,101.410,101.030,101.030,101.040,101.040,101.040,101.000,101.000,101.000,101.000,101.000,101.000,101.000,101.000,101.000,101.000,101.000,101.000,101.000,101.000,101.000,101.000,101.000,101.010,101.010,91.350,91.350,91.360,91.370,91.370,91.370,91.380,91.380,91.380,91.380,91.380,91.380,91.380,91.380,91.380,91.380,91.380,91.380,91.380,91.400,91.400,91.400,91.410,91.400,91.400,91.400,91.400,91.400,91.400,91.400,91.410,91.420,91.420,91.420,91.420,91.420,81.180,81.180,81.180,81.180,81.180,81.150
