"",2005-11-22,2005-12-22,2006-01-24,2006-02-20,2006-03-20,2006-04-24,2006-05-24,2006-06-21,2006-07-21,2006-08-22,2006-09-20,2006-10-20,2006-11-22,2006-12-20,2007-01-22,2007-02-23,2007-03-23,2007-04-23,2007-05-23,2007-06-21,2007-07-20,2007-08-21,2007-09-21,2007-10-23,2007-11-21,2007-12-19,2008-01-21,2008-02-20,2008-03-25,2008-04-21,2008-05-21,2008-06-25,2008-07-21,2008-08-22,2008-09-24,2008-10-21,2008-11-25,2008-12-19,2009-01-23,2009-02-25,2009-03-31,2009-04-24,2009-05-25,2009-06-25,2009-07-24,2009-08-25,2009-09-25,2009-10-23,2009-11-25,2009-12-21,2010-01-25,2010-02-25,2010-03-24,2010-04-23,2010-05-25,2010-06-25,2010-07-23,2010-08-25,2010-09-23,2010-10-22,2010-11-25,2010-12-21,2011-01-25,2011-02-24,2011-03-24,2011-04-21,2011-05-24,2011-06-21,2011-07-21,2011-08-25,2011-09-21,2011-10-25,2011-11-23,2011-12-20,2012-01-24,2012-02-22,2012-03-23,2012-04-23,2012-05-25,2012-06-25,2012-07-25,2012-08-24,2012-09-25,2012-10-25,2012-11-23,2012-12-21,2013-01-25,2013-02-25,2013-03-25,2013-04-25,2013-05-23,2013-06-25,2013-07-25,2013-08-23,2013-09-26,2013-10-25,2013-11-25,2013-12-20,2014-01-23,2014-02-24,2014-03-24,2014-04-25,2014-05-22,2014-06-25,2014-07-25,2014-08-25,2014-09-25,2014-10-23,2014-11-24,2014-12-19,2015-01-23,2015-02-25
2003-10,798940,798026,798026,798026,798026,798026,798026,798026,798026,798026,798026,798026,798026,798236,798236,798236,798236,798236,798236,798236,798236,798236,798236,798236,798236,798392,798392,798392,798392,798392,798392,798392,798392,798392,798392,798493,798493,798858,798858,798858,798140,798140,798140,797018,797018,797018,797018,797018,797018,797018,797018,797018,797018,797018,797018,797018,797018,797018,797018,797018,797018,798139,798139,798139,798139,798223,798223,798223,798223,798223,798223,798223,798223,798223,798223,798223,798126,798126,798126,798126,798126,798126,798906,798906,798906,798906,798906,798906,798906,798810,798810,798810,798810,798948,798948,798948,798948,799021,799021,799021,799021,799021,799021,798968,798968,798968,798968,798968,798968,799003,799003,799003
2003-11,793235,792840,792840,792840,792840,792840,792840,792840,792840,792840,792840,792840,792840,791455,791455,791455,791455,791455,791455,791455,791455,791455,791455,791455,791455,792474,792474,792474,792474,792474,792474,792474,792474,792474,792474,792499,792499,792599,792599,792599,792416,792416,792416,792244,792244,792244,792244,792244,792244,792244,792244,792244,792244,792244,792244,792244,792244,792244,792244,792244,792244,793024,793024,793024,793024,792369,792369,792369,792369,792369,792369,792369,792369,792369,792369,792369,793118,793118,793118,793118,793118,793118,793892,793892,793892,793892,793892,793892,793892,793860,793860,793860,793860,793992,793992,793992,793992,794059,794059,794059,794059,794059,794059,794006,794006,794006,794006,794006,794006,794069,794069,794069
2003-12,788013,787655,787655,787655,787655,787655,787655,787655,787655,787655,787655,787655,787655,787141,787141,787141,787141,787141,787141,787141,787141,787141,787141,787141,787141,787932,787932,787932,787932,787932,787932,787932,787932,787932,787932,787890,787890,787664,787664,787664,787640,787640,787640,787935,787935,787935,787935,787935,787935,787935,787935,787935,787935,787935,787935,787935,787935,787935,787935,787935,787935,788728,788728,788728,788728,787954,787954,787954,787954,787954,787954,787954,787954,787954,787954,787954,788812,788812,788812,788812,788812,788812,789385,789385,789385,789385,789385,789385,789385,789579,789579,789579,789579,789714,789714,789714,789714,788814,788814,788814,788814,788814,788814,788765,788765,788765,788765,788765,788765,788829,788829,788829
2004-01,784581,784388,784388,784388,784388,784388,784388,784388,784388,784388,784388,784388,784388,785813,785813,785813,785813,785813,785813,785813,785813,785813,785813,785813,785813,785482,785482,785482,785482,785482,785482,785482,785482,785482,785482,784814,784814,784215,784215,784215,786465,786465,786465,788128,788128,788128,788128,788128,788128,788128,788128,788128,788128,788128,788128,788128,788128,788128,788128,788128,788128,786712,786712,786712,786712,786712,786712,786712,786712,786712,786712,786712,786712,786712,786712,786712,786745,786745,786745,786745,786745,786745,785167,785167,785167,785167,785167,785167,785167,786354,786354,786354,786354,785343,785343,785343,785343,785329,785329,785329,785329,785329,785329,785323,785323,785323,785323,785323,785323,785281,785281,785281
2004-02,775279,778937,778937,778937,778937,778937,778937,778937,778937,778937,778937,778937,778937,780526,780526,780526,780526,780526,780526,780526,780526,780526,780526,780526,780526,779465,779465,779465,779465,779465,779465,779465,779465,779465,779465,779157,779157,776687,776687,776687,782207,782207,782207,784983,784983,784983,784983,784983,784983,784983,784983,784983,784983,784983,784983,784983,784983,784983,784983,784983,784983,782244,782244,782244,782244,782236,782236,782236,782236,782236,782236,782236,782236,782236,782236,782236,782229,782229,782229,782229,782229,782229,782001,782001,782001,782001,782001,782001,782001,781972,781972,781972,781972,782119,782119,782119,782119,782183,782183,782183,782183,782183,782183,782141,782141,782141,782141,782141,782141,782186,782186,782186
2004-03,782383,786066,786066,786066,786066,786066,786066,786066,786066,786066,786066,786066,786066,788379,788379,788379,788379,788379,788379,788379,788379,788379,788379,788379,788379,787569,787569,787569,787569,787569,787569,787569,787569,787569,787569,787454,787454,786526,786526,786526,786702,786702,786702,787237,787237,787237,787237,787237,787237,787237,787237,787237,787237,787237,787237,787237,787237,787237,787237,787237,787237,781104,781104,781104,781104,784322,784322,784322,784322,784322,784322,784322,784322,784322,784322,784322,781240,781240,781240,781240,781240,781240,782131,782131,782131,782131,782131,782131,782131,781897,781897,781897,781897,781889,781889,781889,781889,782067,782067,782067,782067,782067,782067,782264,782264,782264,782264,782264,782264,781959,781959,781959
2004-04,779556,779551,779551,779551,779551,779551,779551,779551,779551,779551,779551,779551,779551,779586,779586,779586,779586,779586,779586,779586,779586,779586,779586,779586,779586,779528,779528,779528,779528,779528,779528,779528,779528,779528,779528,779697,779697,779821,779821,779821,778901,778901,778901,779090,779090,779090,779090,779090,779090,779090,779090,779090,779090,779090,779090,779090,779090,779090,779090,779090,779090,778275,778275,778275,778275,778335,778335,778335,778335,778335,778335,778335,778335,778335,778335,778335,777841,777841,777841,777841,777841,777841,779528,779528,779528,779528,779528,779528,779528,778785,778785,778785,778785,779146,779146,779146,779146,778982,778982,778982,778982,778982,778982,778885,778885,778885,778885,778885,778885,778823,778823,778823
2004-05,774561,774115,774115,774115,774115,774115,774115,774115,774115,774115,774115,774115,774115,773501,773501,773501,773501,773501,773501,773501,773501,773501,773501,773501,773501,773504,773504,773504,773504,773504,773504,773504,773504,773504,773504,773470,773470,774812,774812,774812,773510,773510,773510,772825,772825,772825,772825,772825,772825,772821,772821,772821,772820,772820,772821,772821,772821,772821,772821,772821,772821,774711,774711,774711,774711,773873,773873,773873,773873,773873,773873,773873,773873,773873,773873,773873,774831,774831,774831,774831,774831,774831,774522,774522,774522,774522,774522,774522,774522,773999,773999,773999,773999,774092,774092,774092,774092,774463,774463,774463,774463,774463,774463,774158,774158,774158,774158,774158,774158,774414,774414,774414
2004-06,773044,771762,771762,771762,771762,771762,771762,771762,771762,771762,771762,771762,771762,770602,770602,770602,770602,770602,770602,770602,770602,770602,770602,770602,770602,770736,770736,770736,770736,770736,770736,770736,770736,770736,770736,770712,770712,770901,770901,770901,770391,770391,770391,769489,769489,769489,769489,769489,769489,769480,769480,769480,769478,769478,769479,769479,769479,769479,769479,769479,769479,770220,770220,770220,770220,770558,770558,770558,770558,770558,770558,770558,770558,770558,770558,770558,770170,770170,770170,770170,770170,770170,769856,769856,769856,769856,769856,769856,769856,769764,769764,769764,769764,769909,769909,769909,769909,769989,769989,769989,769989,769989,769989,769959,769959,769959,769959,769959,769959,769940,769940,769940
2004-07,768388,767621,767621,767621,767621,767621,767621,767621,767621,767621,767621,767621,767621,766893,766893,766893,766893,766893,766893,766893,766893,766893,766893,766893,766893,767046,767046,767046,767046,767046,767046,767046,767046,767046,767046,767185,767185,767611,767611,767611,766390,766390,766390,765479,765479,765479,765479,765479,765479,765471,765471,765471,765469,765469,765469,765469,765469,765469,765469,765469,765469,768296,768296,768296,768296,766546,766546,766546,766546,766546,766546,766546,766546,766546,766546,766546,768305,768305,768305,768305,768305,768305,766752,766752,766752,766752,766752,766752,766752,766716,766716,766716,766716,766858,766858,766858,766858,767013,767013,767013,767013,767013,767013,766956,766956,766956,766956,766956,766956,766842,766842,766842
2004-08,764133,762704,762704,762704,762704,762704,762704,762704,762704,762704,762704,762704,762704,760803,760803,760803,760803,760803,760803,760803,760803,760803,760803,760803,760803,761488,761488,761488,761488,761488,761488,761488,761488,761488,761488,761745,761745,762356,762356,762356,761311,761311,761311,760356,760356,760356,760356,760356,760356,760348,760348,760348,760346,760346,760346,760346,760346,760346,760346,760346,760346,762167,762167,762167,762167,762335,762335,762335,762335,762335,762335,762335,762335,762335,762335,762335,762152,762152,762152,762152,762152,762152,761576,761576,761576,761576,761576,761576,761576,761411,761411,761411,761411,761599,761599,761599,761599,761696,761696,761696,761696,761696,761696,761600,761600,761600,761600,761600,761600,761692,761692,761692
2004-09,761119,759317,759317,759317,759317,759317,759317,759317,759317,759317,759317,759317,759317,758335,758335,758335,758335,758335,758335,758335,758335,758335,758335,758335,758335,759209,759209,759209,759209,759209,759209,759209,759209,759209,759209,759266,759266,760050,760050,760050,759118,759118,759118,757912,757912,757912,757912,757912,757912,757903,757903,757903,757902,757902,757902,757902,757902,757902,757902,757902,757902,759194,759194,759194,759194,759554,759554,759554,759554,759554,759554,759554,759554,759554,759554,759554,759171,759171,759171,759171,759171,759171,759090,759090,759090,759090,759090,759090,759090,759641,759641,759641,759641,759141,759141,759141,759141,759242,759242,759242,759242,759242,759242,759891,759891,759891,759891,759891,759891,759863,759863,759863
2004-10,754464,753571,753571,753571,753571,753571,753571,753571,753571,753571,753571,753571,753571,752931,752931,752931,752931,752931,752931,752931,752931,752931,752931,752931,752931,754126,754126,754126,754126,754126,754126,754126,754126,754126,754126,754128,754128,754874,754874,754874,754459,754459,754459,753452,753452,753452,753452,753452,753452,753444,753444,753444,753442,753442,753443,753443,753443,753443,753443,753443,753443,754428,754428,754428,754428,754749,754749,754749,754749,754749,754749,754749,754749,754749,754749,754749,754472,754472,754472,754472,754472,754472,755196,755196,755196,755196,755196,755196,755196,755092,755092,755092,755092,755258,755258,755258,755258,755368,755368,755368,755368,755368,755368,755314,755314,755314,755314,755314,755314,755335,755335,755335
2004-11,749390,748735,748735,748735,748735,748735,748735,748735,748735,748735,748735,748735,748735,747736,747736,747736,747736,747736,747736,747736,747736,747736,747736,747736,747736,748075,748075,748075,748075,748075,748075,748075,748075,748075,748075,748480,748480,749185,749185,749185,748776,748776,748776,748801,748801,748801,748801,748801,748801,748888,748888,748888,748905,748906,748899,748899,748899,748899,748899,748899,748899,750128,750128,750128,750128,749370,749370,749370,749370,749370,749370,749370,749370,749370,749370,749370,750306,750306,750306,750306,750306,750306,751048,751048,751048,751048,751048,751048,751048,751023,751023,751023,751023,751185,751185,751185,751185,751275,751275,751275,751275,751275,751275,751220,751220,751220,751220,751220,751220,751280,751280,751280
2004-12,742958,742265,742265,742265,742265,742265,742265,742265,742265,742265,742265,742265,742265,742343,742343,742343,742343,742343,742343,742343,742343,742343,742343,742343,742343,742692,742692,742692,742692,742692,742692,742692,742692,742692,742692,742810,742810,743171,743171,743171,742613,742613,742613,742178,742178,742178,742178,742178,742178,742170,742170,742170,742168,742168,742168,742168,742168,742168,742168,742168,742168,744385,744385,744385,744385,743221,743221,743221,743221,743221,743221,743221,743221,743221,743221,743221,744526,744526,744526,744526,744526,744526,745435,745435,745435,745435,745435,745435,745435,745672,745672,745672,745672,745838,745838,745838,745838,744629,744629,744629,744629,744629,744629,744600,744600,744600,744600,744600,744600,744652,744652,744652
2005-01,730187,729609,729609,729609,729609,729609,729609,729609,729609,729609,729609,729609,729609,732285,732285,732285,732285,732285,732285,732285,732285,732285,732285,732285,732285,731521,731521,731521,731521,731521,731521,731521,731521,731521,731521,730338,730338,728876,728876,728876,731258,731258,731258,733389,733389,733389,733389,733389,733389,733382,733382,733382,733380,733380,733381,733381,733381,733381,733381,733381,733381,731497,731497,731497,731497,731493,731493,731493,731493,731493,731493,731493,731493,731493,731493,731493,731586,731586,731586,731586,731586,731586,729414,729414,729414,729414,729414,729414,729414,731056,731056,731056,731056,729656,729656,729656,729656,729656,729656,729656,729656,729656,729656,729667,729667,729667,729667,729667,729667,729629,729629,729629
2005-02,720397,724770,724770,724770,724770,724770,724770,724770,724770,724770,724770,724770,724770,727372,727372,727372,727372,727372,727372,727372,727372,727372,727372,727372,727372,726002,726002,726002,726002,726002,726002,726002,726002,726002,726002,725549,725549,720960,720960,720960,724610,724610,724610,728359,728359,728359,728359,728359,728359,728351,728351,728351,728349,728349,728350,728350,728350,728350,728350,728350,728350,724697,724697,724697,724697,724343,724343,724343,724343,724343,724343,724343,724343,724343,724343,724343,724766,724766,724766,724766,724766,724766,724324,724324,724324,724324,724324,724324,724324,724331,724331,724331,724331,724575,724575,724575,724575,724632,724632,724632,724632,724632,724632,724563,724563,724563,724563,724563,724563,724723,724723,724723
2005-03,686697,715729,715729,715729,715729,715729,715729,715729,715729,715729,715729,715729,715729,719401,719401,719401,719401,719401,719401,719401,719401,719401,719401,719401,719401,717627,717627,717627,717627,717627,717627,717627,717627,717627,717627,717354,717354,715744,715744,715744,718149,718149,718149,720380,720380,720380,720380,720380,720380,720372,720372,720372,720370,720370,720371,720371,720371,720371,720371,720371,720371,710226,710226,710226,710226,713940,713940,713940,713940,713940,713940,713940,713940,713940,713940,713940,710442,710442,710442,710442,710442,710442,711249,711249,711249,711249,711249,711249,711249,710985,710985,710985,710985,710976,710976,710976,710976,711174,711174,711174,711174,711174,711174,711433,711433,711433,711433,711433,711433,711086,711086,711086
2005-04,696642,721978,721978,721978,721978,721978,721978,721978,721978,721978,721978,721978,721978,721825,721825,721825,721825,721825,721825,721825,721825,721825,721825,721825,721825,721631,721631,721631,721631,721631,721631,721631,721631,721631,721631,722316,722316,722578,722578,722578,721399,721399,721399,720857,720857,720857,720857,720857,720857,720850,720850,720850,720848,720848,720849,720849,720849,720849,720849,720849,720849,720738,720738,720738,720738,720805,720805,720805,720805,720805,720805,720805,720805,720805,720805,720805,719780,719780,719780,719780,719780,719780,722109,722109,722109,722109,722109,722109,722109,721069,721069,721069,721069,721596,721596,721596,721596,721275,721275,721275,721275,721275,721275,721194,721194,721194,721194,721194,721194,720829,720829,720829
2005-05,696978,721753,721753,721753,721753,721753,721753,721753,721753,721753,721753,721753,721753,720696,720696,720696,720696,720696,720696,720696,720696,720696,720696,720696,720696,720796,720796,720796,720796,720796,720796,720796,720796,720796,720796,720891,720891,723118,723118,723118,720761,720761,720761,719671,719671,719671,719671,719671,719671,719664,719664,719664,719662,719662,719663,719663,719663,719663,719663,719663,719663,722732,722732,722732,722732,721342,721342,721342,721342,721342,721342,721342,721342,721342,721342,721342,723034,723034,723034,723034,723034,723034,722490,722490,722490,722490,722490,722490,722490,721640,721640,721640,721640,721725,721725,721725,721725,722420,722420,722420,722420,722420,722420,721848,721848,721848,721848,721848,721848,722465,722465,722465
